fault_bus,fault_type,fault_R_ohm,Va_mag_pu,Va_ang_deg,Vb_mag_pu,Vb_ang_deg,Vc_mag_pu,Vc_ang_deg,Ia_mag_A,Ia_ang_deg,Ib_mag_A,Ib_ang_deg,Ic_mag_A,Ic_ang_deg
243937,LL,20,1.200509,-22.4713,1.203598,-142.3123,1.199807,97.5986,18.5239,-50.3629,20.0106,-170.3342,18.5435,69.5123
243937,LL,30,1.201525,-22.4635,1.203837,-142.2426,1.199058,97.5771,18.5245,-50.336,20.0167,-170.3106,18.5448,69.5217
243937,LL,40,1.202034,-22.4595,1.203957,-142.2077,1.198682,97.5663,18.5248,-50.3226,20.0198,-170.2988,18.5454,69.5264
243937,3LG,0,0.040559,-81.6209,0.04056,158.6169,0.04042,38.2398,0.6855,-109.4812,0.7414,130.5456,0.6865,10.3198
243937,3LG,10,1.202047,-22.616,1.202795,-142.2711,1.196047,97.3652,18.5024,-50.4506,20.0037,-170.4318,18.524,69.3721
243937,3LG,20,1.202808,-22.532,1.203556,-142.1869,1.1968,97.4493,18.514,-50.3665,20.0164,-170.3476,18.5357,69.4562
243937,3LG,30,1.203061,-22.5039,1.203809,-142.1588,1.197051,97.4774,18.5179,-50.3384,20.0206,-170.3196,18.5396,69.4843
243937,3LG,40,1.203187,-22.4899,1.203936,-142.1447,1.197176,97.4914,18.5199,-50.3244,20.0227,-170.3055,18.5416,69.4984
157347,SLG,0,0.537459,-34.5362,1.442323,-155.1286,1.427712,110.0197,16.203,-52.5889,20.0891,-169.5634,18.4991,63.7334
157347,SLG,10,1.197912,-23.0754,1.210852,-142.0974,1.194192,97.801,18.499,-50.518,19.9973,-170.2837,18.5739,69.4459
157347,SLG,20,1.200755,-22.7638,1.207602,-142.0988,1.195838,97.6673,18.5125,-50.401,20.0131,-170.2739,18.5608,69.4932
157347,SLG,30,1.201695,-22.6589,1.206511,-142.0997,1.196401,97.6227,18.517,-50.3616,20.0184,-170.2705,18.5564,69.509
157347,SLG,40,1.202165,-22.6063,1.205964,-142.1003,1.196686,97.6004,18.5192,-50.3419,20.021,-170.2688,18.5542,69.5168
157347,LL,0,0.53607,-27.5487,0.564808,-151.6185,1.467505,97.214,12.9943,-71.6796,13.497,-156.5327,19.2108,67.0844
157347,LL,10,1.194576,-22.8094,1.205057,-142.7244,1.200714,97.8046,18.5266,-50.6142,19.9637,-170.5522,18.5339,69.4227
157347,LL,20,1.19904,-22.6309,1.204744,-142.4149,1.199115,97.6713,18.5263,-50.4488,19.9966,-170.4085,18.5408,69.4809
157347,LL,30,1.200542,-22.5704,1.204614,-142.3111,1.19859,97.6259,18.5261,-50.3934,20.0074,-170.3603,18.543,69.5006
157347,LL,40,1.201296,-22.5399,1.204544,-142.2591,1.198329,97.603,18.526,-50.3657,20.0128,-170.3361,18.5441,69.5105
157347,3LG,0,0.561194,-28.8926,0.561204,-148.6469,0.559064,90.9526,10.1672,-56.6953,11.0321,-176.6762,10.19,63.0023
157347,3LG,10,1.201004,-22.8051,1.201764,-142.4604,1.195016,97.1765,18.4864,-50.6396,19.9865,-170.6208,18.508,69.1831
157347,3LG,20,1.202295,-22.627,1.203049,-142.282,1.196293,97.3545,18.5062,-50.4615,20.0079,-170.4427,18.5279,69.3612
157347,3LG,30,1.202721,-22.5674,1.203474,-142.2223,1.196715,97.4141,18.5127,-50.4019,20.015,-170.383,18.5344,69.4209
157347,3LG,40,1.202933,-22.5375,1.203685,-142.1924,1.196925,97.4439,18.516,-50.372,20.0185,-170.3532,18.5377,69.4507
298162,SLG,0,0.337127,-92.2135,1.616948,-152.4916,1.346155,117.1014,16.6291,-54.163,21.8557,-168.1766,20.4206,61.5803
298162,SLG,10,1.197051,-24.1165,1.217071,-141.7742,1.185181,97.8946,18.4567,-50.9324,19.9361,-170.3009,18.6213,69.2865
298162,SLG,20,1.200398,-23.2872,1.210682,-141.9324,1.19127,97.7103,18.4921,-50.6102,19.9823,-170.284,18.5851,69.414
298162,SLG,30,1.201474,-23.0086,1.208557,-141.9878,1.193343,97.6505,18.5035,-50.5015,19.9978,-170.2776,18.5727,69.4563
298162,SLG,40,1.202005,-22.8688,1.207495,-142.0159,1.194387,97.621,18.5091,-50.4469,20.0056,-170.2742,18.5664,69.4774
298162,LL,0,0.214163,-141.1593,0.212978,-144.4243,1.498259,101.6058,11.2117,-113.0159,11.3328,-114.7511,22.3942,66.7197
298162,LL,10,1.184685,-23.7656,1.210035,-143.4434,1.198033,98.2241,18.5355,-51.1881,19.8599,-171.0428,18.512,69.217
298162,LL,20,1.194101,-23.1142,1.207369,-142.7733,1.19764,97.8826,18.5311,-50.7373,19.9455,-170.6543,18.5304,69.3763
298162,LL,30,1.197251,-22.8937,1.206395,-142.5498,1.197576,97.767,18.5295,-50.5861,19.9735,-170.5243,18.5362,69.4305
298162,LL,40,1.198828,-22.7829,1.205891,-142.438,1.197557,97.709,18.5286,-50.5103,19.9875,-170.4591,18.5391,69.4578
298162,3LG,0,0.007203,-90.779,0.007205,149.4298,0.007178,29.1237,0.1218,-118.6322,0.1317,121.3727,0.1219,1.1812
298162,3LG,10,1.197075,-23.4367,1.197909,-143.092,1.191128,96.5479,18.4265,-51.2699,19.9218,-171.2517,18.4479,68.5524
298162,3LG,20,1.200357,-22.9436,1.201149,-142.5986,1.194375,97.0394,18.4766,-50.7774,19.976,-170.7589,18.4982,69.0451
298162,3LG,30,1.201435,-22.7786,1.202213,-142.4335,1.195442,97.2039,18.4931,-50.6126,19.9938,-170.594,18.5147,69.21
298162,3LG,40,1.201971,-22.696,1.202741,-142.3509,1.195973,97.2862,18.5013,-50.5302,20.0026,-170.5115,18.5229,69.2925
165448,SLG,0,0.330041,-92.4559,1.622876,-152.2656,1.339652,117.3494,16.7143,-53.8867,21.9656,-167.9666,20.5073,61.8105
165448,SLG,10,1.197193,-24.2489,1.217807,-141.7246,1.183903,97.8997,18.4517,-50.9841,19.9285,-170.3026,18.6273,69.2671
165448,SLG,20,1.200489,-23.354,1.21104,-141.9066,1.190621,97.7119,18.4898,-50.6364,19.9785,-170.2852,18.5882,69.4044
165448,SLG,30,1.20154,-23.0532,1.208793,-141.9703,1.192908,97.6514,18.502,-50.519,19.9953,-170.2784,18.5748,69.4499
165448,SLG,40,1.202056,-22.9023,1.207671,-142.0028,1.19406,97.6215,18.508,-50.4601,20.0037,-170.2748,18.568,69.4726
165448,LL,0,0.210678,-141.9217,0.209658,-144.9959,1.499026,101.7843,11.2373,-112.8148,11.3552,-114.4919,22.4481,66.9444
165448,LL,10,1.183548,-23.8943,1.210848,-143.5272,1.197518,98.2799,18.5372,-51.2587,19.8478,-171.1046,18.5093,69.1914
165448,LL,20,1.193541,-23.1797,1.207803,-142.8147,1.197353,97.9105,18.5321,-50.773,19.9396,-170.6853,18.5292,69.3632
165448,LL,30,1.196881,-22.9377,1.20669,-142.5772,1.197378,97.7857,18.5301,-50.6099,19.9696,-170.545,18.5355,69.4217
165448,LL,40,1.198551,-22.816,1.206115,-142.4585,1.197406,97.7229,18.5291,-50.5282,19.9846,-170.4747,18.5385,69.4512
165448,3LG,0,0.006673,-91.1673,0.006674,149.0387,0.006649,28.7398,0.1128,-119.0199,0.122,120.9832,0.1129,0.7949
165448,3LG,10,1.196636,-23.5158,1.197483,-143.171,1.190693,96.4694,18.4198,-51.3487,19.9146,-171.3306,18.4412,68.4735
165448,3LG,20,1.200143,-22.9833,1.200942,-142.6383,1.194164,97.0,18.4734,-50.817,19.9725,-170.7985,18.4949,69.0055
165448,3LG,30,1.201294,-22.8052,1.202076,-142.46,1.195302,97.1775,18.491,-50.6391,19.9915,-170.6205,18.5126,69.1835
165448,3LG,40,1.201866,-22.716,1.20264,-142.3708,1.195868,97.2664,18.4997,-50.55,20.0009,-170.5313,18.5213,69.2726
165449,SLG,0,0.262653,-97.8134,1.671904,-152.109,1.335358,119.4275,17.1712,-51.9307,22.5538,-166.7602,20.8871,63.3665
165449,SLG,10,1.200078,-25.5947,1.225737,-141.2098,1.170467,97.9614,18.4122,-51.498,19.8558,-170.3291,18.6889,69.0869
165449,SLG,20,1.202244,-24.0316,1.214808,-141.6357,1.183792,97.7288,18.4728,-50.8969,19.9421,-170.303,18.6204,69.3172
165449,SLG,30,1.202781,-23.5059,1.211258,-141.7867,1.188333,97.6596,18.4913,-50.6935,19.9711,-170.2913,18.5966,69.3925
165449,SLG,40,1.203013,-23.2422,1.209502,-141.864,1.190621,97.6265,18.5002,-50.5912,19.9855,-170.2849,18.5845,69.4298
165449,LL,0,0.17294,-150.7461,0.172842,-152.9364,1.527338,102.4961,11.3474,-111.4146,11.4172,-112.7054,22.6798,68.472
165449,LL,10,1.172854,-25.1984,1.22094,-144.3761,1.192442,98.8791,18.5694,-51.9375,19.7456,-171.7396,18.4864,68.9364
165449,LL,20,1.188417,-23.8466,1.213168,-143.2276,1.194367,98.2066,18.55,-51.1166,19.8906,-171.0028,18.52,69.2326
165449,LL,30,1.193518,-23.3855,1.210335,-142.8497,1.195286,97.9819,18.5425,-50.84,19.9375,-170.7566,18.5299,69.334
165449,LL,40,1.19605,-23.153,1.208873,-142.6618,1.195799,97.8696,18.5385,-50.7011,19.9606,-170.6334,18.5345,69.3852
165449,3LG,0,0.003873,-95.7398,0.003876,144.4253,0.003861,24.2092,0.0655,-123.5912,0.0708,116.3931,0.0656,-3.7621
165449,3LG,10,1.193511,-24.3019,1.194565,-143.9545,1.187599,95.6927,18.3729,-52.1302,19.8642,-172.1133,18.394,67.6912
165449,3LG,20,1.198677,-23.3788,1.199579,-143.0322,1.192706,96.6093,18.4514,-51.21,19.9488,-171.1921,18.4728,68.6121
165449,3LG,30,1.200338,-23.0693,1.201189,-142.7231,1.194351,96.9166,18.4766,-50.9016,19.9761,-170.8834,18.4981,68.9207
165449,3LG,40,1.201157,-22.9143,1.201983,-142.5682,1.195162,97.0705,18.4891,-50.747,19.9895,-170.7287,18.5106,69.0753
287274,SLG,0,0.279954,-83.2963,1.674234,-150.4213,1.286471,119.5373,17.0379,-51.6737,22.1962,-165.9829,20.711,64.3514
287274,SLG,10,1.196239,-26.5065,1.231574,-140.8699,1.161246,98.0242,18.3257,-51.8307,19.7949,-170.2668,18.7129,68.8902
287274,SLG,20,1.200667,-24.4991,1.217547,-141.4491,1.179007,97.7455,18.4321,-51.0718,19.9108,-170.2773,18.6346,69.2197
287274,SLG,30,1.201809,-23.82,1.213037,-141.6587,1.185108,97.6672,18.4648,-50.8119,19.95,-170.2755,18.6065,69.3278
287274,SLG,40,1.202315,-23.4787,1.210818,-141.7666,1.18819,97.631,18.4806,-50.6807,19.9696,-170.2735,18.5921,69.3814
287274,LL,0,0.162968,-102.9159,0.233977,-170.3601,1.517811,103.0284,11.562,-102.6404,11.0392,-120.9223,22.2959,69.2217
287274,LL,10,1.159673,-26.0653,1.222194,-144.9692,1.189578,99.3087,18.519,-52.4568,19.5984,-172.0923,18.4394,68.7752
287274,LL,20,1.182004,-24.3032,1.214164,-143.5161,1.192425,98.4194,18.5267,-51.3859,19.8184,-171.1843,18.4987,69.1457
287274,LL,30,1.189291,-23.695,1.211077,-143.0399,1.193876,98.1228,18.5274,-51.0217,19.8897,-170.8786,18.5162,69.2748
287274,LL,40,1.1929,-23.387,1.209459,-142.8036,1.194698,97.9748,18.5273,-50.8382,19.9249,-170.7253,18.5245,69.3403
287274,3LG,0,0.13128,-61.6082,0.131366,178.5271,0.130903,58.3585,2.2215,-89.4671,2.3999,150.5126,2.2219,30.3755
287274,3LG,10,1.18584,-24.8232,1.18709,-144.476,1.180014,95.1804,18.2563,-52.6479,19.7381,-172.6326,18.2768,67.1731
287274,3LG,20,1.194907,-23.6475,1.195909,-143.3005,1.18897,96.3454,18.3941,-51.4766,19.8869,-171.4596,18.4151,68.3452
287274,3LG,30,1.197841,-23.2503,1.198758,-142.9036,1.191874,96.7389,18.4387,-51.0811,19.935,-171.0634,18.4599,68.7411
287274,3LG,40,1.19929,-23.0506,1.200166,-142.7043,1.19331,96.9366,18.4607,-50.8823,19.9588,-170.8644,18.4821,68.94
283954,SLG,0,0.248306,-85.2026,1.685144,-150.917,1.301072,120.0038,16.7945,-50.8243,22.1752,-165.5981,20.4901,64.4073
283954,SLG,10,1.1984,-27.3198,1.236508,-140.5667,1.153137,98.0661,18.302,-52.1447,19.7507,-170.2815,18.7501,68.7807
283954,SLG,20,1.202134,-24.9085,1.219746,-141.2831,1.174864,97.7496,18.4236,-51.2324,19.8887,-170.2901,18.6548,69.1685
283954,SLG,30,1.202875,-24.0934,1.214437,-141.545,1.182332,97.6662,18.4599,-50.9196,19.9352,-170.2852,18.6204,69.2945
283954,SLG,40,1.203147,-23.6838,1.211842,-141.6802,1.186104,97.6288,18.4772,-50.7617,19.9586,-170.2813,18.6026,69.3568
283954,LL,0,0.147746,-98.244,0.220933,-176.9148,1.533171,102.8454,11.6164,-102.186,10.8016,-120.7307,22.1435,69.6331
283954,LL,10,1.153368,-26.8557,1.228847,-145.5029,1.186909,99.6883,18.5429,-52.8537,19.5426,-172.4919,18.4232,68.6189
283954,LL,20,1.179224,-24.715,1.217765,-143.7672,1.190566,98.6013,18.541,-51.5903,19.7926,-171.3844,18.4934,69.0645
283954,LL,30,1.187531,-23.9728,1.213529,-143.2034,1.192523,98.2415,18.5375,-51.1593,19.8729,-171.012,18.5133,69.2202
283954,LL,40,1.191616,-23.5965,1.211316,-142.9247,1.193641,98.0628,18.5351,-50.9419,19.9125,-170.8253,18.5226,69.2992
283954,3LG,0,0.13838,-63.9037,0.138503,176.1979,0.138044,56.0838,2.3426,-91.7682,2.5301,148.2038,2.3425,28.0843
283954,3LG,10,1.184398,-25.3014,1.18588,-144.9513,1.178596,94.7135,18.2355,-53.1207,19.7158,-173.1068,18.2556,66.6996
283954,3LG,20,1.194299,-23.8909,1.195415,-143.5417,1.18836,96.1078,18.3853,-51.7171,19.8775,-171.7007,18.4062,68.1044
283954,3LG,30,1.197462,-23.4134,1.198455,-143.0653,1.191491,96.5796,18.4332,-51.2422,19.9292,-171.225,18.4544,68.5797
283954,3LG,40,1.199017,-23.1733,1.199948,-142.8258,1.193032,96.8168,18.4568,-51.0035,19.9546,-170.9859,18.478,68.8186
283956,SLG,0,0.470162,-72.0212,1.641567,-147.7902,1.2128,117.9457,16.9496,-51.9421,21.8595,-167.9073,19.8988,63.2206
283956,SLG,10,1.198046,-27.2307,1.236032,-140.5995,1.153982,98.0642,18.3037,-52.1079,19.7558,-170.2782,18.7455,68.7923
283956,SLG,20,1.202022,-24.8856,1.219643,-141.2923,1.175083,97.7501,18.4238,-51.2228,19.89,-170.289,18.6536,69.1712
283956,SLG,30,1.202822,-24.083,1.214394,-141.5492,1.182431,97.6666,18.46,-50.9153,19.9358,-170.2846,18.6198,69.2957
283956,SLG,40,1.203117,-23.6779,1.211818,-141.6826,1.18616,97.629,18.4772,-50.7592,19.959,-170.2809,18.6023,69.3575
283956,LL,0,0.375229,-70.9488,0.458284,-179.0226,1.473656,103.8462,12.5204,-90.8505,10.0245,-146.0251,20.0376,66.5978
283956,LL,10,1.154292,-26.7649,1.227584,-145.4501,1.187316,99.6396,18.5416,-52.8192,19.5444,-172.4537,18.4248,68.6421
283956,LL,20,1.179436,-24.6905,1.217425,-143.755,1.190709,98.5895,18.5406,-51.581,19.793,-171.3748,18.4936,69.0707
283956,LL,30,1.187623,-23.9616,1.213375,-143.1981,1.192593,98.2363,18.5373,-51.155,19.8731,-171.0077,18.5134,69.223
283956,LL,40,1.191667,-23.5901,1.211229,-142.9217,1.193682,98.0599,18.535,-50.9394,19.9126,-170.8229,18.5226,69.3008
283956,3LG,0,0.389436,-60.7898,0.389952,179.3397,0.388329,59.1978,6.5916,-88.6355,7.1219,151.3308,6.5919,31.1958
283956,3LG,10,1.184457,-25.2608,1.185919,-144.911,1.178654,94.753,18.2363,-53.0806,19.7166,-173.0666,18.2564,66.7397
283956,3LG,20,1.194312,-23.8803,1.195422,-143.5313,1.188373,96.1181,18.3855,-51.7066,19.8777,-171.6902,18.4064,68.1149
283956,3LG,30,1.197468,-23.4086,1.198458,-143.0605,1.191497,96.5843,18.4333,-51.2374,19.9293,-171.2202,18.4544,68.5844
283956,3LG,40,1.19902,-23.1706,1.19995,-142.823,1.193035,96.8195,18.4568,-51.0007,19.9547,-170.9831,18.4781,68.8213
189963,SLG,0,0.046167,-75.6503,1.739711,-150.46,1.290486,122.3517,14.4998,-41.436,21.9154,-161.5247,18.235,64.5624
189963,SLG,10,1.168794,-30.2021,1.256697,-139.5943,1.124644,98.3734,17.8472,-53.1226,19.5321,-169.8206,18.7659,67.9443
189963,SLG,20,1.188699,-26.3913,1.228812,-140.7161,1.159864,97.8234,18.2062,-51.7732,19.771,-170.0905,18.6746,68.7473
189963,SLG,30,1.194253,-25.09,1.2202,-141.1494,1.172201,97.6972,18.3176,-51.2909,19.8552,-170.1595,18.6362,69.0138
189963,SLG,40,1.19681,-24.4342,1.216051,-141.377,1.178461,97.6452,18.3716,-51.0441,19.898,-170.1898,18.6155,69.1465
189963,LL,0,0.009468,-99.4819,0.051161,-158.5571,1.574016,103.0014,11.3448,-103.7763,11.3671,-108.4909,22.6808,74.0315
189963,LL,10,1.094429,-29.5249,1.216271,-147.5063,1.181569,101.1388,18.1785,-54.6247,18.8562,-173.3827,18.1711,68.1774
189963,LL,20,1.150501,-26.1563,1.212772,-144.716,1.185177,99.3044,18.3628,-52.5363,19.4508,-171.8568,18.3778,68.8008
189963,LL,30,1.168626,-24.955,1.210439,-143.8217,1.188337,98.6998,18.42,-51.8035,19.6454,-171.3324,18.439,69.036
189963,LL,40,1.177539,-24.3408,1.209079,-143.3829,1.190284,98.4019,18.4475,-51.4302,19.7419,-171.0676,18.468,69.1582
189963,3LG,0,0.027125,-18.5014,0.027141,-138.4937,0.027141,101.5167,0.4597,-46.4313,0.496,-166.4077,0.4599,73.496
189963,3LG,10,1.144726,-26.9139,1.147101,-146.5643,1.139474,93.1547,17.6328,-54.7158,19.0624,-174.7065,17.6502,65.1091
189963,3LG,20,1.174371,-24.7407,1.175944,-144.3876,1.168628,95.2866,18.0823,-52.5561,19.549,-172.542,18.1017,67.2676
189963,3LG,30,1.184171,-23.9897,1.185466,-143.638,1.178309,96.0226,18.231,-51.8109,19.71,-171.7952,18.2511,68.0124
189963,3LG,40,1.189048,-23.6092,1.190205,-143.2587,1.183137,96.3954,18.305,-51.4335,19.7901,-171.4171,18.3256,68.3896
181977,SLG,0,0.000755,-102.1158,1.732365,-150.7662,1.299466,122.0187,5439.3836,-101.9838,21.9551,-161.021,17.8991,64.1258
181977,SLG,10,1.154014,-31.4081,1.266449,-139.4145,1.11614,98.6899,847.2393,-31.8583,19.4481,-169.6626,18.7763,67.62
181977,SLG,20,1.18188,-27.022,1.233444,-140.5831,1.155017,97.9456,441.9452,-28.0146,19.7242,-170.027,18.6861,68.5816
181977,SLG,30,1.189859,-25.516,1.223198,-141.0509,1.168857,97.7699,302.079,-27.0315,19.823,-170.1211,18.6454,68.9031
181977,SLG,40,1.193576,-24.7556,1.218261,-141.2994,1.175915,97.6963,231.3927,-26.7754,19.8735,-170.1626,18.623,69.0634
181977,LL,0,0.00083,-66.6389,0.001113,142.257,1.578096,102.5767,5986.5736,-66.707,8006.8711,142.3323,22.75,74.5779
181977,LL,10,1.070783,-30.4232,1.209509,-148.5513,1.184593,101.6612,787.3308,-30.977,887.6408,-149.0636,18.0731,68.0047
181977,LL,20,1.138701,-26.6731,1.210231,-145.2217,1.18535,99.5784,426.3994,-27.7612,452.9733,-146.3262,18.3334,68.6883
181977,LL,30,1.160822,-25.3133,1.208908,-144.1534,1.188142,98.8817,295.1087,-26.9204,307.6242,-145.8264,18.4108,68.9559
181977,LL,40,1.171717,-24.6145,1.207988,-143.6292,1.190021,98.5375,227.4581,-26.7228,235.0442,-145.8489,18.4474,69.0963
181977,3LG,0,0.001086,-80.0129,0.001087,159.9916,0.001086,39.9978,7818.4341,-80.0129,7824.1801,159.9915,7821.3516,39.9977
181977,3LG,10,1.130549,-27.6171,1.1332,-147.2681,1.125487,92.4648,829.3918,-28.1782,832.5049,-147.8793,825.727,91.8959
181977,3LG,20,1.167154,-25.1154,1.168876,-144.7607,1.161473,94.9195,436.1263,-26.2171,437.9965,-145.9601,434.069,93.8037
181977,3LG,30,1.179339,-24.2448,1.180734,-143.8915,1.173511,95.7727,299.2027,-25.8676,300.8086,-145.6562,297.7952,94.1299
181977,3LG,40,1.185418,-23.8025,1.186649,-143.4506,1.179529,96.2061,229.66,-25.928,231.1664,-145.759,228.5934,94.0552
181924,SLG,0,0.155153,-17.6187,1.714435,-150.5968,1.29411,121.1853,15.3532,-44.5554,21.1792,-161.9316,18.6913,67.5372
181924,SLG,10,1.18233,-31.3413,1.260682,-138.7833,1.10753,98.0563,17.8124,-53.5758,19.4646,-169.8024,18.8174,67.789
181924,SLG,20,1.197551,-26.9357,1.229028,-140.2738,1.151705,97.5866,18.2055,-52.01,19.7374,-170.1075,18.7069,68.6885
181924,SLG,30,1.200611,-25.4449,1.219911,-140.8496,1.166911,97.5236,18.3211,-51.4492,19.8332,-170.1766,18.659,68.9797
181924,SLG,40,1.201749,-24.697,1.215668,-141.1508,1.174558,97.5093,18.3757,-51.1627,19.8817,-170.2048,18.633,69.1228
181924,LL,0,0.136823,-19.2243,0.151394,-132.4397,1.555418,102.1451,11.0781,-94.6774,11.3045,-117.742,21.8129,74.0928
181924,LL,10,1.088969,-31.0043,1.23479,-148.0537,1.170411,101.9038,18.2335,-55.0661,18.8242,-173.9929,18.1295,67.9544
181924,LL,20,1.150739,-26.9519,1.222476,-144.8748,1.177296,99.5895,18.4022,-52.7838,19.4442,-172.1574,18.3718,68.6771
181924,LL,30,1.16951,-25.4914,1.216864,-143.9015,1.182697,98.8621,18.4494,-51.9737,19.6428,-171.5313,18.4385,68.9535
181924,LL,40,1.178479,-24.7444,1.213861,-143.4331,1.185931,98.5126,18.4709,-51.5596,19.7406,-171.2161,18.4688,69.0967
181924,3LG,0,0.138914,-13.9408,0.139068,-133.9178,0.139007,106.1003,2.3545,-41.8573,2.5408,-161.8317,2.3555,78.0661
181924,3LG,10,1.145677,-27.5604,1.148502,-147.1909,1.140238,92.5384,17.649,-55.3449,19.0802,-175.337,17.6659,64.4795
181924,3LG,20,1.17545,-25.0828,1.177183,-144.7161,1.169506,94.9582,18.0988,-52.8887,19.567,-172.8751,18.1179,66.9347
181924,3LG,30,1.185039,-24.2215,1.186421,-143.8602,1.179022,95.7993,18.2441,-52.0364,19.7242,-172.021,18.264,67.7867
181924,3LG,40,1.189756,-23.7844,1.190971,-143.4265,1.183722,96.2263,18.3157,-51.604,19.8017,-171.5878,18.3361,68.2189
181993,SLG,0,0.225075,-19.9778,1.694988,-150.1329,1.28001,120.3224,15.8716,-46.1735,20.976,-162.3178,19.057,68.562
181993,SLG,10,1.186483,-31.4904,1.260482,-138.563,1.103594,97.9106,17.8051,-53.6343,19.4541,-169.7873,18.8233,67.7655
181993,SLG,20,1.200446,-27.0031,1.228281,-140.1538,1.149928,97.4874,18.2074,-52.0452,19.7318,-170.1086,18.7122,68.6825
181993,SLG,30,1.202719,-25.4871,1.219257,-140.7689,1.165794,97.4523,18.3237,-51.4733,19.8295,-170.1793,18.6629,68.9773
181993,SLG,40,1.203394,-24.7274,1.215118,-141.0903,1.173749,97.454,18.3781,-51.1809,19.879,-170.2075,18.6361,69.1217
181993,LL,0,0.194898,-19.7856,0.224141,-134.072,1.537787,102.1109,11.1229,-89.809,11.459,-123.2474,21.4583,73.8584
181993,LL,10,1.088829,-31.2845,1.239162,-148.0759,1.166877,102.0691,18.2439,-55.1022,18.8262,-174.0796,18.1187,67.93
181993,LL,20,1.151771,-27.1179,1.224886,-144.8455,1.174749,99.6361,18.4116,-52.811,19.4489,-172.2023,18.3711,68.6584
181993,LL,30,1.17047,-25.6048,1.218456,-143.8728,1.180885,98.8827,18.4568,-51.9936,19.6466,-171.5613,18.4391,68.9408
181993,LL,40,1.179303,-24.8301,1.215041,-143.4082,1.184538,98.524,18.4768,-51.5751,19.7438,-171.2387,18.4697,69.0871
181993,3LG,0,0.203295,-14.3883,0.203582,-134.3343,0.203375,105.6676,3.4454,-42.2875,3.7187,-162.2598,3.4473,77.6288
