hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 0.00000, 18.6687, 122.729, 7405.27, -165.644, 7533.83, 87.1918, 5.26105, -67.5402, 20.4383, 178.669, 18.9796, 46.6511
