hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 0.00000, 6924.03, -38.9374, 6947.63, -158.649, 6902.13, 81.1888, 11.133, 113.484, 11.2637, -6.73487, 13.798, -126.463
