scenario_id,scenario_label,n_dg_buses,fault_id,zone,fault_type,fault_line,fault_bus,converged,RFI1,RFI2,RFI3,RFI4,RFI5,RFI6,RFI7,RFI8,RFI9,RFI10,RFI11,RFI12,RFI13,RFI14,RFI15,RFI16,RFI17,RFI18,RFI19,RFI20
8,DG_16pct,32,Z19_F07,19,LL_AB,174957,181887,True,4155.141020780103,4152.833146257658,4151.655076777895,4121.8836301353085,4151.795229745802,184.08759451098638,11.934112936796557,489.42500002540254,488.01357810525894,145.75609228445663,146.15464644539168,71.48714662129508,3.7418583128924676,13.34847634848605,19.961485042939668,184.23672032917955,4429.672679511819,4541.083898950409,202.64032916579185,84.11298120773377
8,DG_16pct,32,Z19_F08,19,LL_AB,174960,181896,True,3934.7837154978674,3927.920383520895,3924.4528545562243,3874.260540001875,3890.6844528076726,174.42412835596335,13.415123263306693,468.2534150602752,467.835746010588,140.14648790204802,140.58616242378804,68.73874037132683,4.243926106998828,14.022093466393674,20.95874121008038,174.55759609386527,4138.3666148497705,4221.321065476507,185.56357778076483,80.73237596680133
8,DG_16pct,32,Z19_F09,19,3PH,174960,181896,True,3663.346792553539,3711.484209110657,3737.421381204621,3934.818920670142,4064.0237266666973,53.245310548071785,4.5895815008527,128.47639398839644,129.84902365991505,41.62559598656693,41.9143383088729,20.252723127435928,1.281372707595065,9.668020269224964,14.389886342431613,53.83046594159993,4192.10749457812,4199.0678706288245,34.27004571306632,22.31167259109326
8,DG_16pct,32,Z19_F10,19,3PH,174948,181891,True,3897.292026498505,3945.15576375603,3970.7082203603586,4161.81454841043,4284.166571800044,47.20785931743283,3.946108020702499,106.78643477510292,107.92651111405316,34.59822824091168,34.83824392708764,16.83358441526879,1.0649849352300815,9.151199381588484,13.620365395224631,47.71272497995134,4385.14545838531,4389.3464002326255,28.482192933000984,18.544794191964332
8,DG_16pct,32,Z19_F11,19,3PH,174959,181894,True,3742.9655635928348,3791.1826124492854,3817.0730863386107,4012.961005828282,4140.147521454774,51.16406484599784,4.3686933515102835,121.0559806705448,122.34906723195354,39.22143412823269,39.493505462576316,19.082987637066825,1.2073357143002952,9.494146658497455,14.130990001908609,51.72249744037036,4259.49691385911,4265.55718288323,32.29004050575127,21.022977542064545
8,DG_16pct,32,Z19_F12,19,3PH,174954,181885,True,3946.1081631548186,3993.8144043540956,4019.2386036172443,4208.694828377604,4329.4511360368015,45.96808176929226,3.813278813517314,102.2895791001756,103.3814217261016,33.14130283134878,33.37121809102559,16.124722611310215,1.0201339305931933,9.04216606525409,13.458021403518568,46.45544722954115,4424.570527720055,4428.182152600623,27.28206829869249,17.76382603601114
8,DG_16pct,32,Z20_F01,20,SLG_A,175052,181987,True,3701.5774403925493,3572.442712774321,3503.9569617550487,3690.5351894889372,3945.477522895994,278.3016255423465,16.84012948013389,821.3005261240077,843.36853160462,251.1827399913701,252.1712186384363,124.01408031346615,5.222906424734858,15.80090070359589,23.19594163301839,278.2271755432075,451.19992865295865,294.98612882500413,5101.621260707431,145.3449491985837
8,DG_16pct,32,Z20_F02,20,SLG_A,175059,181992,True,3671.944461731848,3542.6307219763194,3474.1663070701893,3621.980521991799,3873.381310566815,275.1164349072178,16.914323698996554,811.3652600458848,833.4612067836442,248.24915981560667,249.23592537207733,122.57752332554703,5.247961604269658,15.82183429376089,23.22605985409375,275.0393648401481,445.50819303143385,291.23739602128705,5013.115104670142,143.64878255167335
8,DG_16pct,32,Z20_F03,20,SLG_A,175057,181989,True,3687.0936644419685,3557.8464903740805,3489.367852269361,3654.623835123554,3907.1678525005173,276.43541822316223,16.87300133227908,815.565696336617,837.6311280774103,249.49669333140116,250.48459515111728,123.18906987027204,5.233981527467744,15.809035388880986,23.207747181211005,276.35964820624037,447.86622438811764,292.79048722309454,5052.443206480983,144.36277788650258
8,DG_16pct,32,Z20_F04,20,SLG_A,175057,181989,True,3687.0936644419685,3557.8464903740805,3489.367852269361,3654.623835123554,3907.1678525005173,276.43541822316223,16.87300133227908,815.565696336617,837.6311280774103,249.49669333140116,250.48459515111728,123.18906987027204,5.233981527467744,15.809035388880986,23.207747181211005,276.35964820624037,447.86622438811764,292.79048722309454,5052.443206480983,144.36277788650258
8,DG_16pct,32,Z20_F05,20,LL_AB,175058,181992,True,4175.477084786868,4186.045119747907,4191.330480022364,4218.06601014191,4287.012647066742,209.94675252688663,11.121814903335821,594.9359205067062,596.8286003147855,176.224166306865,176.50554167752256,86.27205778242896,3.412826914247144,13.17350861659,19.70507686550811,210.07248672867118,342.2002401304819,225.13960365279027,4945.918277762868,102.57590867004545
8,DG_16pct,32,Z20_F06,20,LL_AB,175055,181986,True,4731.803264321681,4744.087058036601,4750.609182155476,4798.454116423721,4889.736496068485,241.46405151827233,9.000902673796597,686.0278516941387,685.6583882620339,201.08251108173258,201.27475806796113,98.24034928239972,2.682040525368663,11.84122122186356,17.743095525037155,241.63243681190758,401.5301314457669,264.52341464831477,5655.340186443077,117.74600876407071
8,DG_16pct,32,Z20_F07,20,LL_AB,175057,181989,True,4194.991213846829,4206.02706502189,4211.556860067357,4240.695884154882,4311.387385108672,211.28738548826703,11.000303568420307,598.537626660144,600.4224127641676,177.21245179586055,177.48859193052408,86.74614370883705,3.3708909409953525,13.10685970439717,19.60637499592814,211.41390056038645,344.64406887320274,226.76363603994767,4976.521693127296,103.18715489336859
8,DG_16pct,32,Z20_F08,20,LL_AB,175057,181989,True,4194.991213846829,4206.02706502189,4211.556860067357,4240.695884154882,4311.387385108672,211.28738548826703,11.000303568420307,598.537626660144,600.4224127641676,177.21245179586055,177.48859193052408,86.74614370883705,3.3708909409953525,13.10685970439717,19.60637499592814,211.41390056038645,344.64406887320274,226.76363603994767,4976.521693127296,103.18715489336859
8,DG_16pct,32,Z20_F09,20,3PH,175059,181992,True,4028.722239577113,4088.129342391879,4119.317760623876,4354.517254139809,4498.557788901094,42.88452607848485,3.5665806535728084,91.35107456278001,92.32031373602292,29.598931327491005,29.804496461830883,14.401132878170074,0.9115981231706024,9.070319841524912,13.499291168864357,43.33777173243552,45.89885365927616,30.076603417821115,4647.992593844632,15.863363802713494
8,DG_16pct,32,Z20_F10,20,3PH,175055,181986,True,4685.053549460041,4736.964582526053,4763.827303918686,4957.184862711596,5070.417911331071,26.139742028352458,1.73007030799815,27.453548643655058,27.744308817639254,8.895729598133746,8.957550027821181,4.328139793626413,0.27405695823555204,7.526365069958937,11.200524233461044,26.37271778518298,15.985942049937936,10.475287021018058,5115.576390727251,4.767311604668507
8,DG_16pct,32,Z20_F11,20,3PH,175059,181992,True,4028.722239577113,4088.129342391879,4119.317760623876,4354.517254139809,4498.557788901094,42.88452607848485,3.5665806535728084,91.35107456278001,92.32031373602292,29.598931327491005,29.804496461830883,14.401132878170074,0.9115981231706024,9.070319841524912,13.499291168864357,43.33777173243552,45.89885365927616,30.076603417821115,4647.992593844632,15.863363802713494
8,DG_16pct,32,Z20_F12,20,3PH,175055,181986,True,4685.053549460041,4736.964582526053,4763.827303918686,4957.184862711596,5070.417911331071,26.139742028352458,1.73007030799815,27.453548643655058,27.744308817639254,8.895729598133746,8.957550027821181,4.328139793626413,0.27405695823555204,7.526365069958937,11.200524233461044,26.37271778518298,15.985942049937936,10.475287021018058,5115.576390727251,4.767311604668507
