hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 0.00000, 6892.83, -39.4839, 6920.01, -159.167, 6874.75, 80.6638, 23.9342, -64.5619, 26.7975, 175.458, 21.2712, 55.6852
