hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 0.00000, 6895.8, -39.4752, 6923.15, -159.146, 6875.96, 80.6723, 57.1584, -62.6755, 57.3176, 177.148, 57.1203, 57.1304
