hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 0.00000, 6902.06, -39.3209, 6929.72, -158.995, 6882.68, 80.8278, 20.0758, -65.4914, 18.922, 174.331, 17.5701, 54.1895
