hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 0.00000, 6957.31, -38.9213, 6975.07, -158.678, 6948.89, 81.192, 194.305, -34.1056, 171.907, -149.733, 203.214, 84.3977
