scenario_id,scenario_label,n_dg_buses,fault_id,zone,fault_type,fault_line,fault_bus,converged,RFI1,RFI2,RFI3,RFI4,RFI5,RFI6,RFI7,RFI8,RFI9,RFI10,RFI11,RFI12,RFI13,RFI14,RFI15,RFI16,RFI17,RFI18,RFI19,RFI20
3,DG_6pct,12,Z01_F01,1,SLG_B,335,CKT7,True,709.2153683939374,628.3513359550709,546.9504621115736,349.41909433796326,199.83130976473777,67.0166515675142,14.437824981920654,134.76960051899027,137.33329687024366,62.69984039240831,64.03872862293565,67.54887492398795,4.405657864588073,11.609480569554202,17.466626955362607,66.99815011887691,57.54189542317289,60.52684516679288,45.393510246586544,6.670441359035413e-08
3,DG_6pct,12,Z01_F02,1,SLG_B,326,CKT7,True,709.2153683939374,628.3513359550709,546.9504621115736,349.41909433796326,199.83130976473777,67.0166515675142,14.437824981920654,134.76960051899027,137.33329687024366,62.69984039240831,64.03872862293565,67.54887492398795,4.405657864588073,11.609480569554202,17.466626955362607,66.99815011887691,57.54189542317289,60.52684516679288,45.393510246586544,6.670441359035413e-08
3,DG_6pct,12,Z01_F03,1,SLG_C,333,CKT7,True,714.342994771106,633.3288271482824,551.6710802245758,354.7943346630393,213.94934793204607,65.74614066012346,14.459479036175933,139.8926662678634,141.72608200154127,66.2230488451552,67.49077852089094,70.51730047207911,4.450983634028022,11.61388436857045,17.376687732249756,67.82345414939343,56.53633692124309,59.455157639067835,45.614318456404256,6.710330674450436e-08
3,DG_6pct,12,Z01_F04,1,SLG_C,326,CKT7,True,714.342994771106,633.3288271482824,551.6710802245758,354.7943346630393,213.94934793204607,65.74614066012346,14.459479036175933,139.8926662678634,141.72608200154127,66.2230488451552,67.49077852089094,70.51730047207911,4.450983634028022,11.61388436857045,17.376687732249756,67.82345414939343,56.53633692124309,59.455157639067835,45.614318456404256,6.710330674450436e-08
3,DG_6pct,12,Z01_F05,1,LL_AB,335,CKT7,True,100.73419975393443,81.31743898674078,66.6331294434141,40.51780845995402,24.69057346459793,6.153921931416418,0.7731122705678641,10.121379982611366,9.523316909575922,4.4391736041101,4.468030432723728,4.559061903179324,0.24083455347153052,0.6211147310098003,0.9349454477580048,6.124302412935227,5.191941448929069,5.13715434037338,5.768505414497541,4.0595181651671985e-09
3,DG_6pct,12,Z01_F06,1,LL_BC,335,CKT7,True,100.7841568829015,81.37133423252493,66.77404482514606,40.68093401877513,24.844135512489313,6.185335199164464,0.7740916685884871,10.0650937629619,9.463658565469553,4.367061348970533,4.397860348089098,4.58232291749903,0.24098416790080945,0.621268593905925,0.9279027624385243,6.130589864819566,5.218243871246659,5.160860171313881,5.770587997269123,4.085579582895899e-09
3,DG_6pct,12,Z01_F07,1,LL_CA,215299,318412,True,100.66003030399119,81.24013663830236,66.71776435859285,40.44650622744719,24.644405620201336,6.219056749322814,0.7755892830333044,10.182206525399794,9.602108398143773,4.476801489174612,4.504924700601707,4.5939735336456495,0.24431496201888142,0.6216538564303845,0.9326512854792149,6.1890534642558634,5.2890571365066785,5.2228070119891985,5.818625271950035,4.104148732421743e-09
3,DG_6pct,12,Z01_F08,1,LL_AB,326,CKT7,True,100.73419975393443,81.31743898674078,66.6331294434141,40.51780845995402,24.69057346459793,6.153921931416418,0.7731122705678641,10.121379982611366,9.523316909575922,4.4391736041101,4.468030432723728,4.559061903179324,0.24083455347153052,0.6211147310098003,0.9349454477580048,6.124302412935227,5.191941448929069,5.13715434037338,5.768505414497541,4.0595181651671985e-09
3,DG_6pct,12,Z01_F09,1,3PH,333,CKT7,True,0.26438809890173814,0.23769867499883646,0.21049554590007963,0.1426827709112614,0.08974589149177462,0.024056550583699335,0.005182229645936099,0.05158407355515497,0.0520581090404623,0.024518619424773253,0.024867428950416336,0.025843682537970685,0.0016286622756589598,0.004151529018595587,0.006133088961423393,0.024539159740429327,0.02189194720625843,0.02303219157981955,0.017419858873248532,2.5055006376748103e-11
3,DG_6pct,12,Z01_F10,1,3PH,326,CKT7,True,0.26438809890173814,0.23769867499883646,0.21049554590007963,0.1426827709112614,0.08974589149177462,0.024056550583699335,0.005182229645936099,0.05158407355515497,0.0520581090404623,0.024518619424773253,0.024867428950416336,0.025843682537970685,0.0016286622756589598,0.004151529018595587,0.006133088961423393,0.024539159740429327,0.02189194720625843,0.02303219157981955,0.017419858873248532,2.5055006376748103e-11
