hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 0.00000, 18.1158, 123.947, 7410, -165.632, 7537.42, 87.1974, 6.31282, -67.533, 23.9744, 178.873, 22.593, 46.4753
