fault_id,fault_type,fault_bus,zone,impedance_type,r_ground,r_phase,load_level,time_of_day,cap_CP_NR_613,cap_CP_85W_900,converged,RFI1,RFI2,RFI3,RFI4,RFI5,RFI6,RFI7,RFI8,RFI9,RFI10,RFI11,RFI12,RFI13,RFI14,RFI15,RFI16,RFI17,RFI18,RFI19,RFI20,SM_1,SM_2,SM_3,SM_4,SM_5,SM_6,SM_7,SM_8,SM_9,SM_10,SM_11,SM_12,SM_13,SM_14,SM_15,SM_16,SM_17,SM_18,SM_19,SM_20,SM_21,SM_22,SM_23,SM_24,SM_25,SM_26,SM_27,SM_28,SM_29,SM_30,SM_31,SM_32,SM_33,SM_34,SM_35,SM_36,SM_37,SM_38,SM_39,SM_40,SM_41,SM_42,SM_43,SM_44,SM_45,SM_46,SM_47,SM_48,SM_49,SM_50
F0147,SLG_C,157345,1,wet_grass,144.0,,1.0,peak,True,True,True,1013.1819244676624,1018.7208935213888,944.8295002519704,671.7576737331349,687.0598219710134,42.855211783054,36.83557184637408,335.7033816378383,188.87271791417717,195.42784053352565,122.89890942931356,55.33199109981005,65.9186334507447,54.72034076852953,43.20578227444274,39.591615705382296,105.66142050036107,43.03492025094274,136.30682138065018,7.968899243658008e-08,0.9317404769597828,0.9260925204739476,0.9313890178139344,0.940884421209344,0.9415981794262196,0.94078842606228,0.9349148313677728,0.9184216772710228,0.9166058616983525,0.9160189740838682,0.921411273124396,0.9418174773552728,0.9388579827234572,0.9433365682798583,0.9458498603900882,0.9445819989578398,0.9429089437070456,0.9443427939790584,,0.943647385166558,0.9202177587344236,0.9206684305316236,,,,,0.9003797353827946,0.9008758592639996,0.9013590514328164,0.9289615183638648,0.9291726123902208,0.9294912680730804,,0.9311533363690426,0.9283884063523776,0.9392934830570044,0.8874934052081848,0.8854761125843923,0.8856825004157868,0.93286674229114,0.929845274394856,0.9318856325346284,0.9363126701369712,0.9374841555765694,0.9342993331068364,0.9370420536995888,0.9392009248663804,0.9393665862160884,0.9360770313735524,0.9395109386334132
F0148,SLG_A,165450,3,dry_grass,288.0,,0.5,morning,False,False,True,1191.383985456496,1201.0140118069476,1126.8173948051217,826.2795626175212,830.0797274719508,22.22571510594897,18.791739286077533,338.4949928113424,195.4711029583493,197.4060044600779,127.6623111206235,60.85127700790127,66.10289818192547,62.62729474763915,22.019777976288957,20.425168390857245,119.41734657638304,53.53799293926656,166.15597850279568,8.355774804839308e-08,0.9858761961671842,0.9864738096282418,0.987626269099666,0.9941306783250246,0.9941350473037648,0.9963648752843436,0.9895327509935538,0.9843297313101744,0.9844704262184052,0.9810429410908192,0.983791924562162,0.9965242544552364,0.9944405063930108,0.9944881423215836,0.9984901189912002,0.9983894132502504,0.9948825843876432,,0.9933797011836086,0.9975702891886056,0.98409880413927,0.9822912473673936,0.9827099443195524,0.9900987564167222,0.9877763069269836,0.9888660969456056,0.9747681783676944,0.9747409527523055,0.9798348811802212,0.9851194045748768,,0.9916356413906912,0.9898354664083738,0.9875967657318356,0.989127939527529,0.9958476964502404,0.9727807888416092,0.9704501560756492,0.9713192268182612,0.988613196899526,0.9928560310473185,0.992049275754062,0.9943845253185524,0.9953867731545412,0.9935163364032,,0.9927216509620737,0.9965079683946576,0.9952937224863262,0.993028038287692
F0149,SLG_A,280596,3,dry_grass,288.0,,0.5,morning,False,False,True,1198.4419745717892,1203.6026958905077,1130.697386385879,827.0134272391311,828.2961213349175,22.10260145008722,18.78608247658756,337.49300530471515,193.75570522272176,198.2450879817006,127.81204944486824,60.61696990547496,66.1438120867982,62.52582698386191,22.0534712873131,20.304111071537186,119.44215372653308,53.69405519784656,165.36792314350615,8.340823519445594e-08,0.9871499094540904,0.9869718416761216,0.987618259566856,0.993272500013084,0.9927894603968576,0.9947072870650396,0.9907127089152472,0.9817710914708576,0.980958490480707,0.9831396999973548,0.9869287192020604,0.9962341441807332,,0.993431266824979,1.0003449960592838,0.9956513889212892,0.9960733276925794,0.9959314068830222,0.9948243318614092,0.9966317057142224,0.9822597780062912,0.9828822447666982,0.981776235090932,0.9859809611329649,0.9874031237874644,0.9834648067460072,0.9746267771825814,0.9749892427175968,0.9723656352589876,0.9860213830787388,0.988584435805604,0.9909128786188,,0.9900991606656308,,0.9951634559054716,0.9692735647966214,0.96970632717963,0.970674206889502,0.990832764237766,0.9898743287964225,0.9891469271487232,0.994255957018128,,0.995031033116631,0.99561287735861,0.9935892561592764,0.995871573541008,0.9950483487092008,0.9965190695038258
F0150,SLG_C,283952,4,dry_grass,288.0,,0.5,morning,False,False,True,1191.542027131764,1195.4780130903016,1129.9721758485102,816.0972730883484,831.4906977395308,22.180350948939694,18.904866168035216,336.9950619366315,194.2537617338949,196.55854807906329,127.69347083345188,60.537610695286574,66.09421027644461,62.10509524947877,22.124014020171423,20.324443189277247,120.28497141391496,53.74266352589439,165.70499029848202,8.374053059002438e-08,0.9882619060113784,0.9878676280432084,0.988292382015004,0.9930838703360132,0.9946569482742882,0.9929458174656018,0.991744337373448,0.9767060191085382,0.9814635145947996,,,0.9931335537076954,,,0.9978805878142388,0.996650610644506,0.9964217429888284,0.9982051776810298,0.9969724533843478,0.9941015359945242,0.9830962666050056,0.9849876796230046,0.9815158235770126,0.9873905218517184,,,0.9734349505707208,,0.9724080725971842,0.9899123429038414,0.988486691595238,0.9884368032990056,0.989829962951634,0.9867202825568888,0.9910497741558248,0.9952225065049732,0.9688913549267606,0.9688080130477302,0.9693360399774152,,0.9910696804203256,0.9898241872633252,0.9941404342184886,0.994711936297904,0.993625563714249,0.9964264401697576,0.996684123222866,0.993449771155618,0.9944002823050828,0.9945421792317402
F0151,SLG_A,165486,3,wet_grass,144.0,,1.0,peak,True,True,True,1019.3950649054628,1027.5393592634634,953.0799709715644,682.5640652849814,699.0652882738248,42.69497034551505,36.78670490230253,335.27984578236766,189.6310638846033,196.5709765389947,122.668682837928,55.7255341025019,65.77855405727573,55.00832482655571,43.17758677443937,39.70151504249281,104.92635365141663,42.51623296560821,136.53489244085452,7.980882409012214e-08,0.9278602325577464,0.9308148615687704,0.92987355260588,0.939164049607834,0.9423478089325112,0.9403976586100832,0.9345927096699572,0.919836334654604,0.9171084595695342,,0.924383228118012,0.9416505725676652,0.9397346728866152,0.9420366656961732,0.9446969567735104,0.9466830093164544,0.9456546326179888,0.9474986141208104,0.9480741499799212,0.9449199653991904,0.918955845997262,0.918818180837742,0.9150985115306124,0.9274123268644378,0.924285123514876,0.9265679209048368,0.9036425485317164,0.9044811073338622,0.9022294291630648,0.9318534657068756,0.9294689784646478,0.9295985074552552,0.9290661683187348,0.9290740319085484,0.9273194244792315,0.938724256321706,0.8862522532179826,0.8867551948561506,0.8899724836703842,0.9287821032294296,0.9295950851656124,0.9292496026114648,0.9340640371847349,0.935002570321715,0.9366871380652908,0.935138799863964,,0.9368237574901522,0.937093831654824,0.938013106560504
F0152,SLG_A,165454,3,dry_grass,288.0,,0.75,afternoon,False,True,True,1104.8953230054155,1107.1827187797492,1038.75612946002,748.7903494564606,756.1770107932094,32.39143103415683,27.86862367684097,332.0168808605838,190.41846333409177,195.72350275177175,124.68763606440508,57.79240786313262,65.59958285311538,58.619647547369766,32.792327129385654,30.131760989892125,111.5093031662012,47.62537321748624,148.89603727829467,8.141533843858584e-08,0.963044317091303,0.9599085421735132,0.9623108486086446,0.9709561458308466,0.9699004828818149,,0.9643145261745122,0.9520662217832636,0.9509356691756368,,,0.9681159661743144,0.9699061561924648,,0.9729086540465546,0.9711127631929176,0.974340980962834,0.9745666893527896,0.9720817584202222,0.9706182302166148,0.9529739118721872,0.9514015376001812,0.95420505372189,0.959032719749862,0.9573622751902536,0.960791747636311,0.9399433040471866,0.939810534411886,0.9370336708960452,0.964268077020265,,0.960904913693961,0.9626299650952876,0.961010823835968,0.9638758319855498,0.9720092482818236,0.9303771832035572,0.931750709849646,0.9309876513691068,0.9633990719268324,0.9667314806325824,0.963009997872004,0.9670838087715016,0.968882920097311,0.9677298347738952,0.9673572159583907,0.9647193675406708,0.970252514491528,0.9646445569108186,
F0153,SLG_C,165456,15,wet_grass,144.0,,1.0,peak,True,True,True,1004.6722208402116,1011.3922409253014,938.7217694713464,673.8149300490956,687.727952147614,42.67571454695104,36.87278181098183,333.2323149126274,188.18103946839636,195.00055373892693,122.55069420467068,55.39120588340082,65.74895951239802,54.739060373565,88.82019116897783,39.60798123322064,105.9380767764147,43.20802890011144,138.70157770430856,7.998329638706765e-08,0.9324776700281868,0.9329035019608092,0.9313438455035852,0.9396804531537928,0.942353932780438,0.9426471312299484,0.9388264574068867,,0.9208392456597484,0.9192451986840212,0.926723514182064,0.9411362307199934,0.9425486273991698,0.940254616356804,,0.9444189774476184,0.9467587970749896,,0.9468945358084164,0.9419688252767012,0.9182358425938516,,0.9159330682182631,,0.9247274132920726,0.9281144546924912,0.9024158989102778,0.8981745215446661,0.8990755381635607,0.9316166878302484,0.9296096589705418,0.9297013326021945,0.9318462047752658,0.9318940974172812,0.9344856203874128,0.9439006206610148,0.8888828606613038,0.8896582659590517,0.8863785999712901,,0.9284056454852788,0.9303155770721576,0.9380362590509308,0.9367148777537287,0.9396199090441484,0.9395740401278626,0.938098465379788,0.936068761914583,0.9377824359282312,0.9377760264088894
F0154,SLG_A,315933,15,dry_grass,288.0,,0.5,morning,False,False,True,1198.8385771158416,1208.2387882144385,1134.1065420243478,817.3684110645128,828.3314582724976,22.308728889232345,18.86991404378626,337.1812609898899,194.1723686534484,198.21123713651284,127.46769309400705,60.96883546488522,66.33807297635144,62.68866240738343,45.48341624187235,20.392103359407187,120.13537694776402,53.56900092132664,166.23353783247757,8.333438056885966e-08,0.990936098227351,0.9844287400082354,0.9900313795533696,0.9934449438022812,0.9905889824816206,0.994082428318586,0.9921605229152708,0.9817265916741348,0.98094379233311,0.9804940802192552,,0.9906350359155446,0.9955485850706602,0.9958088580575452,0.9971234217978108,0.9932516543438348,0.9939843224238962,0.9989475737027582,,0.9962773781732752,0.9800677400373357,0.9847752008953392,0.9821420190314968,0.9863274140737632,0.9890777122030452,0.9849321897791724,0.974868786848672,0.9739635428144104,,0.9893347990038333,0.987855339994678,0.9885835377111558,0.992559172065613,0.9874516074910816,0.9877892156342168,0.9952152493671996,0.9720669798807194,0.971834904373777,0.9711243868960846,0.9931610774799792,0.992044168943602,,0.9961076507272788,0.9967631940636236,0.993771002482446,0.9925684678265514,0.9958255194316532,0.9946705287861776,0.9937568665966002,0.9950967506386148
F0155,LL_AB,261880,5,arc,,2.0,0.2,overnight,False,False,True,3531.3799630401195,3524.196926257011,3569.27205239472,3631.3057815038137,3619.650232388668,9.337255707220752,8.717478616221214,368.8342104996463,215.36690364402747,217.83294014930817,143.08977691310568,68.98713313306915,72.93545891063353,67.8360820836656,10.26132964450219,8.804062671597759,141.98000316131518,68.04375653998525,203.35690170719133,8.601527962807838e-08,0.8965043132948427,0.8941612514589034,0.8946536853246664,,0.838885286948734,1.0200248011826774,0.7758400915413923,0.809798852260245,0.814416943791182,0.8112801354304817,0.6956524932244479,1.0440456047137596,,1.0477300225592794,0.7008092220621394,0.6971599387133999,0.6989215640500817,1.0279294714475875,1.0278401628888352,1.0273529112838868,0.8103457987420158,0.8108953484316315,0.8107540764958667,0.8161953039145593,0.8152459751326697,0.8113341200339359,0.8075607666229919,0.8123146635291616,0.8101937573239539,0.817080764832947,,,0.814118309067961,0.816446908504939,0.814043429876806,1.0293288228222188,0.7828432447046505,0.7812057324450572,0.7796316824575056,0.7890216108819778,0.791403489289738,0.7899628957725398,0.7928556451688358,0.794554972067399,0.7919321309619133,0.7942373854417989,0.7927003753089283,0.7929798981699049,0.7919893351202262,0.7918407141303796
F0156,SLG_B,255317,5,wet_grass,144.0,,1.0,peak,True,True,True,978.7468721536048,990.5467689942092,911.0535531762118,641.3168139553823,659.5855957090059,42.60900319708991,36.63982121712506,333.2758454586892,187.014572615746,193.0632729948128,122.01176651894386,54.84790007923572,65.7478709876642,54.52965723335788,43.26386213205867,39.63167073908839,106.14059955255918,43.12695420802988,135.90684781245696,7.890979669237067e-08,0.9315299050176294,0.930094792704324,0.932664342339166,0.9397953344768432,0.942209985207132,0.9396931046756536,0.937705589035006,0.921942375598972,,0.920176434621602,0.9226866041729967,0.9440603079427272,0.9434358335079256,0.9449779535371656,0.9449342624402518,0.9459089179490828,0.9454273015007384,0.9435717508110012,0.9448800473364428,0.943882804913256,0.9174290767150536,0.9208452965202591,0.9223239224751464,0.9308492617471044,,0.9330051584132526,0.9028747072883676,0.9023705765115932,0.9039146174414738,,,0.9325078755447302,0.9313282518021206,0.9340369837144205,0.933449053887738,0.9416955486979288,0.8881088087732637,0.8884871802084799,,0.9305875703178734,,0.932616974947666,0.941883230639904,0.9357040947458112,0.940722305659808,0.9408648105540904,0.9385836686363008,0.9404178796884904,0.9396550901640992,0.9382315939953942
F0157,SLG_B,182001,9,dry_grass,288.0,,0.2,overnight,False,False,True,1285.0108775417357,1281.780112835914,1211.6148919111952,868.5813331084541,881.7984666919865,9.14083271028577,7.454510228369809,333.390139924524,195.17419493462668,198.12512333295228,129.54984682094366,63.78154101610837,66.49725495688993,66.70465930711885,9.14824499090708,8.023564313625965,127.5726595142161,60.94285200879116,186.59772106699813,8.687018016695079e-08,1.0245141625819778,1.0213315118972728,,1.02467382757275,1.024194724778068,1.0219137758306367,1.024488692248223,1.0246956351121514,1.022907033390034,1.0249099813115183,1.0242416462818862,1.0302156898830943,1.029543325457094,1.0311909169959228,1.0311814415330525,1.029876348300686,1.0303860027218006,1.0289388760056666,1.0296293029075665,1.027431538953002,1.0252766714752188,,1.0254555889508388,1.0269982278832857,1.026909620581456,1.025728678799414,1.0223206673583876,1.022693268179637,1.0227779251599425,1.0258955176337294,1.0280072652180736,1.0294855682767414,1.0284594911406024,1.0303496447486056,1.0320350651705592,1.0320876433341588,1.0239726350653076,1.0227552641480937,1.0231540971938835,1.0318559564581329,,1.0321755766304146,1.0335708754512027,1.034153620360961,1.034120808901931,1.0346957243548054,1.0328560966064435,1.0342574440097023,1.0344674182300626,1.034349992791611
F0158,SLG_B,158676,5,wet_grass,144.0,,0.5,morning,False,False,True,1175.5890508905984,1178.0027721723973,1103.363828235834,796.5081295921838,808.9989035875275,22.329973596113128,18.775485607392,335.7413391068248,193.02470848721177,196.27134540964727,127.40226003924052,60.58967816997093,66.07486525480012,61.82731607218241,21.98737919734069,20.1401389845557,119.3021045977058,53.38404256235195,165.7621957113897,8.335885115626306e-08,0.9895492250393696,0.989735152699519,0.9872749979553054,0.9959986629977976,0.9926309164089122,,0.9920085296548796,0.982837024078635,0.9847779582223594,,0.9865066725598984,0.9959797634416764,0.9986441669925636,0.9965137151756612,0.9979570582206932,0.999382981424047,0.9971706756169392,0.9915264257393126,0.993922466556238,,0.9806469387493216,0.9830426725143346,0.9820274482207108,0.9904830556272872,0.9899059641010464,0.988925090099552,0.9769010263663784,,0.9754053577399376,0.9888962781379134,0.991963865618752,0.9901578444828976,0.9858542707504994,0.99387952346101,0.9909642415672424,0.9940855984242916,,0.9694986211436272,,0.9917044724468622,0.9933553995191065,0.9898272033104808,0.9932447861167968,0.9954630559084644,0.9972326554369052,0.997461775463332,0.9948874194187702,0.995869353341333,0.99455652959165,0.9980350435243266
F0159,SLG_C,165462,14,wet_grass,144.0,,0.5,morning,False,False,True,1195.7010952953844,1194.582869823801,1126.61303665986,821.8808646391831,833.5577455001684,22.222147746102525,18.927127812782647,336.4245037721616,193.78490593061923,196.90265515798825,127.53179633070332,60.599236298743705,65.74864156772459,62.58756291694854,22.096264250985943,20.24505079783904,120.82867839230776,53.63445814970391,165.3716515062343,8.407635310345188e-08,0.985765996812012,0.9885533721184662,0.9858228371654923,,0.9937896568744122,0.993797416965368,0.9930855868167936,0.9787529505793532,0.9837202730589748,0.9819123691654136,0.9830107529080516,,0.9938493284084564,0.9931548950664412,0.9961101696366312,0.999335524517261,0.9949296669936024,0.998847901613701,0.9944399446819232,0.995034072853884,0.9799029417282478,0.9800155692892042,,0.9889367916094252,0.9870556299402472,0.9893651291193412,0.970516224426752,0.9682928132322992,,0.988596523232301,0.9863647481786084,0.9889496034529658,0.9860133565997824,,0.9876256730103452,,0.968215822105998,0.9686587606915488,0.96690398584045,0.9908210957364674,0.9914304466165582,0.9902804565931044,0.9925673490250873,0.9957618352025128,0.9950918152831272,,0.9927648773101057,0.9952042510899084,0.992798593979754,0.9925385198017612
F0160,SLG_C,181974,16,dry_grass,288.0,,0.2,overnight,False,False,True,1291.4537742287755,1283.2721352758708,1216.4214812018554,889.4049119605189,883.6318318852651,33.74821630725394,7.422848318492936,335.197325405665,197.33140876566503,198.0560258924733,130.21286419084174,64.10820805166168,65.7348535912397,66.99042332782405,9.106976282857104,33.5257579741777,128.46947045998195,61.74363325439517,184.89216350051572,8.717860268498026e-08,1.0216079512162195,1.0187596676971409,1.0212935287909473,1.0237125356912762,1.0245540695991715,1.023166933947358,,1.021080524482625,1.0252245901916943,1.025930513908306,1.025615003827238,1.0270656832796918,1.0308593169764912,,,1.0318638226086667,1.028165613493802,1.0297277013294546,1.0324789632894784,1.0284747244416397,1.0231592157857965,1.0219825923181962,,1.0258987976059826,1.025558269395522,1.0272072326072794,1.0193593164777222,1.0190856291558803,1.0254627271828374,1.0272485497673824,1.0286326672501158,1.0289222370930888,1.0277057080245846,1.0274837221273796,1.0260463023639943,1.0323859699033506,1.0231595118602217,1.0218335373547398,1.0233368433458063,1.0330603074468987,1.0323145557930258,1.0308153751282971,1.0317623328685934,1.0291041116027355,1.0325438807844645,1.0330512885999397,,1.0338363699746278,1.030016739256843,1.034245936182481
F0161,SLG_A,165483,3,wet_grass,144.0,,0.2,overnight,False,False,True,1288.9659092684838,1291.5670900255848,1216.8624028011045,890.6572808601403,897.5843444866654,9.13267289454833,7.434192076285311,336.4049415161313,197.3191390731211,198.81037060607093,131.0528447173243,63.99582778587761,66.12601241249268,67.391586144251,9.117378267293324,8.0321069839038,128.5508436746075,61.22204654104265,187.2598381352213,8.629377139648656e-08,1.0209827568499223,1.022162110275887,1.0213407603738778,1.020538844591325,1.0207134273299845,1.0247377574629564,1.0246423917021172,1.0223691167942914,1.0187095022779495,1.0204169490189492,1.0241887983761178,1.0276849570192503,,,1.0289055197517258,1.0317107851254037,1.0258174611750002,1.0325856776337452,1.0315707278385655,1.0327505372498176,1.02235836725199,1.0284850617559134,1.0208244180897457,1.0236627559753684,1.025836090524983,1.0255556230167375,1.021572239529187,,1.0211433400401673,1.025150706604271,,1.0307555283806211,1.0256174925106512,1.0272938675084224,1.0260684617305944,1.034261652945912,1.023003264872975,1.0212239462205854,1.0221381188020164,1.0276239296722858,1.032585991153676,1.028880572990511,1.029815063761182,1.0307123613447484,1.031842853641091,1.0312400538031603,1.0301107958234614,1.0318310360954457,1.0314411726445447,1.030361774097353
F0162,SLG_C,181990,19,dry_grass,288.0,,1.0,peak,True,True,True,1013.9795466166664,1019.9266842678392,946.3429343327148,673.7686430760772,693.510304190412,42.68380833320238,36.75157484980979,334.58039292596254,188.95308028754627,194.15410262502164,122.27249616977257,55.43037237109256,65.70164417590406,54.13982273957654,43.3672354028157,39.638428895599006,106.54067578969446,43.35787176051062,137.40680184840113,7.956158482892278e-08,0.9312897284212628,0.933118613057104,0.930735678934051,0.9398705735063584,0.9409965564815164,0.9416333545328208,0.938060797781461,0.9201425927162836,0.9188898372331344,0.918793274084287,0.920790205247741,0.9443837838017092,0.9432560986041526,0.9426709180084184,0.9430357059184332,0.94573332788502,0.9445260182834848,0.9422969474246926,,0.9456524024165508,0.9197429840564364,0.91728557027017,0.920694106413238,0.9261596804707672,0.9295732561648512,0.9289874035882428,0.9002169637429397,0.9019301494594568,0.903660132228773,0.9295324071350598,0.9303889885907516,0.9338896700708792,0.9311676487782778,0.9302177264944912,0.9285149798293348,0.9395334325016615,0.8878274133151529,0.8879216283607956,0.885025756568225,0.9313981025705984,0.9327208553371266,0.932027997568623,0.9391048009187744,,0.9363355913253544,0.9390797796276203,0.9382847663090668,0.9339019562625284,0.9397043824913598,0.9376967890097908
F0163,SLG_B,182018,9,dry_grass,288.0,,0.5,morning,False,False,True,1183.6758270501534,1182.2600989536627,1119.16649126701,801.4108826744331,820.1107632359344,22.074714056904487,18.786599028372997,333.82767820784187,192.705772632104,195.78605059833092,125.9204184875929,61.20835786463905,66.3660722499492,62.074292261683325,21.98788673692197,20.328898620528413,119.6549900992041,53.69674319117187,165.01086288865676,8.341498951082342e-08,0.9873193083661176,0.990368583392996,0.9865829584056096,0.99171308400738,0.9959637042439315,0.995541465448705,0.9916935382485036,0.9825813517616536,,0.9830219421507124,0.9847016970380232,0.9981147536722412,0.9957041087779956,0.9983952182252568,0.995410686463274,0.997617988816379,0.9953252363861352,0.997919617338353,0.9956859756878234,0.997610937875793,0.982744933563749,0.9865029364554736,0.9833817326033296,0.9838720867569994,0.985611425209641,0.9886979247139616,0.9746296197289652,0.9768405383811776,0.9730922602847848,0.9898230907149465,,0.9918771694519872,0.9883167494416154,0.9912180323786134,0.98657580465672,1.001225712167475,0.970753595382977,0.967234035655263,0.9686631221023088,0.992373436718202,0.9913735324210672,0.9937745899579374,0.9954255298664728,0.9956278865344677,0.9973433661732786,0.995696342651844,0.9971493360048136,0.9984890663518228,,0.995859819121224
F0164,SLG_C,181893,17,wet_grass,144.0,,1.0,peak,True,True,True,1008.1274114516935,1009.7394334003784,943.560521880869,668.6632631346417,689.5668578574424,42.65610661328245,36.86271144194305,332.7547967048513,187.81569516622304,193.41334985282217,122.37415886869022,55.25244817901975,65.89649289695811,54.650339289750505,43.3369340075405,39.73258450490245,103.80826761100658,44.67784722453197,136.6415873453118,7.968447523565844e-08,0.9312441518982189,0.9313558551660458,0.930628864364454,0.9398148819351376,0.9436494006342848,0.9393843846046772,0.9416982044118912,0.9208323695102012,0.9165600471115228,0.9184461136841148,0.9259734059541804,0.9385677358525182,,0.9400988129593858,0.9467568031671424,0.9457276727083228,0.9501763101334704,0.9469021073973096,0.9447687733385568,0.9463969148538226,0.9204772565078498,0.9191105670664536,0.917703763839032,0.9285969840565214,0.9262634363167088,0.9282649903492384,0.9000401860644245,0.9028621274283624,,0.9308827798881644,0.9308823927809158,0.9330710758181162,0.9304808845189908,0.930890888630706,0.9286229310154648,0.9430364057265106,0.8913149946513712,,0.8854331347732048,0.9293147321362812,0.9298520981761198,0.9289978917294376,0.9382575305371016,0.9362255778779656,0.93405773446867,0.937554836981237,0.9341251694487782,0.9370328563349952,0.9407003702661696,0.9409728613086156
F0165,SLG_B,181895,18,dry_grass,288.0,,0.2,overnight,False,False,True,1282.964876799061,1274.4341290135346,1213.2559271694963,875.6883177909986,879.4022187898299,9.122716124287702,7.422931737316365,334.3331529128624,196.4266046164856,196.7645678941843,130.59424579519154,64.02084418501161,66.12157335660017,66.81219895498904,9.172984367980916,8.054068814009737,128.1283621267219,61.23422163832702,186.91087144076144,8.665920997745087e-08,1.0216976481671547,1.0199505889834677,1.0239726413170096,1.0257199258655396,1.0254933008767948,1.0233626101249045,1.024205837038779,1.024991401334443,1.0235052925423356,1.0267330686436271,1.0214161017002037,1.0285348564826964,1.0303979175328664,1.0305063545366344,1.0275800103762225,1.0282520551350305,1.029613609039571,1.0257979686531404,1.0296270577057174,1.0315586437061284,,1.025040553636087,1.0251057957258487,1.0282632560005536,,1.0262166046618943,1.0220886723402705,1.02225673481736,1.023436026351556,1.0287646125915042,1.027741249851848,1.02814755912312,1.0295363709063972,1.0268002333215276,1.030361545782152,1.0336349689229816,1.0242635717454525,1.0259120820895713,1.0207331115109917,1.0351658762966425,1.0337774613311006,1.0364847472897607,1.0343780053666305,1.0335429307028847,1.0340501841865393,1.0334011401294012,1.0301893062662153,1.03217092296897,1.0335151241040683,1.035286272157915
F0166,SLG_C,182155,11,dry_grass,288.0,,0.5,morning,False,False,True,1188.9864595014285,1205.310814919095,1127.1053545705097,816.1975669404148,825.4070677159584,22.179461023252603,18.78833710461549,334.4224742254283,194.3985332535084,197.45671608984705,128.14609056567,60.44036250694703,67.24908133178822,62.23502878560949,21.98190258622886,20.318655870204648,120.39699273510452,53.793644443312985,166.30118306442108,8.409255906278543e-08,0.9868458290180092,0.9894353139015656,0.98545653548431,0.9937083752016048,0.9937053656286788,0.9937431316126796,0.991646839534692,0.98418146301701,0.9830062263925552,0.9798778490952298,0.9876482379938984,0.9942397096721334,0.9935459970494124,0.9961167153869146,0.9971534070899088,0.9957944158631036,0.9953622768377686,0.9938934039155944,0.997464169718765,0.9961095065485392,0.9815945150490416,0.983015452639692,0.982764428055644,0.9861904244320284,0.9868692977520164,0.988352302141632,,0.972883682776842,0.9734849662953028,0.9919710463338892,0.9884972762174824,0.9887502565426876,0.990594802937216,0.9900779075427,0.990236055642876,0.9960482390872972,0.967502506542208,0.9680401736171176,0.9689318232227287,0.9902595897929009,0.9910229093399407,0.9918561180470798,0.9962555090481966,0.9941353997055667,0.993801466467488,0.9981207016654592,0.9956753653832878,0.9976144766043542,0.992924786522922,0.9943346077723072
F0167,LL_AB,CKT7,1,arc,,2.0,0.5,morning,False,False,True,1195.4639467112893,1202.120470694169,1124.821798971386,813.6500681659978,831.5147247003846,22.48386854553828,20.81906264507151,341.5265931734819,197.76238893021343,200.4615919230038,130.29568529911668,61.13455986635795,66.94512269383567,62.05985049895395,23.979236788731704,19.76008202665664,120.7900122210083,53.26483624842709,165.05483338367912,8.733961293692246e-08,0.8256606418088691,0.8271014657466522,0.8270775590900532,1.055619492539344,0.7860263927797406,0.9937765263665692,0.7840326808353535,,0.8281271536608363,0.8258386805350256,0.7784247067805681,1.0583119398259395,1.05424860069102,,0.7890633440581378,0.7893172748583827,,0.9967335953443852,0.997899656949606,0.9981398309987232,0.8289490243193891,0.8268515999640654,0.82722083540444,0.8307923351588663,0.8318670523019998,0.8316313793468141,0.8178769429989843,,0.8169381839631547,,0.8327654669065805,0.8325089997741941,0.8352359393529104,0.8370677572997787,0.8356777922596019,1.056973095951295,0.8151245762993395,0.8152033427821467,0.8134757739017556,0.8373185870616855,0.8378176471509163,0.8361433218680377,0.8401605293490848,0.8417575095230077,0.8397113094342602,,0.8411902966995736,0.8420525686385563,0.8428799322390471,0.840443552569194
F0168,SLG_C,280596,3,dry_grass,288.0,,0.5,morning,False,False,True,1196.2474606861,1198.916508820157,1132.124614155456,819.849884600223,828.4582090613601,22.16856857766245,18.860918913858985,337.3102671141354,194.73368835770395,198.474613434134,127.6809103039298,60.66686584974781,66.28145275573091,62.16709057082039,22.05925567009228,20.397011373278644,119.96242473920675,53.95963904383278,165.35797167138713,8.368536651055693e-08,,0.9867212341685117,0.9870019673136587,0.9935604970300196,0.9948166855684064,0.9909423310974732,0.9934909392860384,0.9806197882086248,0.9799869165275664,0.9819965954558888,0.9854061567307492,0.9965063561382452,0.9945438667693404,0.9961054364144304,0.9957795112196172,,0.993078078332798,0.9976474217056248,,0.9970710044755764,0.9801423467158026,,0.9818582706948604,0.9847342425808976,0.9873749030771206,0.9877271174468027,0.9771695133727906,0.9727031838642348,,0.9881138269618612,0.9900608677372498,0.9870055179014984,0.989468151238712,0.9905639080614148,0.9898442342077534,0.9986886615354524,0.9702093347575702,0.971697372514245,0.9692275687985308,,0.9917818448883972,0.9904421381242252,0.9957221753510388,0.997118633712864,0.9941911238190054,0.9930509026011852,0.9974251697013128,0.9958763240695137,0.9946747422303044,0.9929430979472608
