scenario_id,scenario_label,n_dg_buses,fault_id,zone,fault_type,fault_line,fault_bus,converged,RFI1,RFI2,RFI3,RFI4,RFI5,RFI6,RFI7,RFI8,RFI9,RFI10,RFI11,RFI12,RFI13,RFI14,RFI15,RFI16,RFI17,RFI18,RFI19,RFI20
1,DG_2pct,4,Z01_F01,1,SLG_A,335,CKT7,True,122.24472845887496,60.839803407004545,114.4143724055371,129.3778273250461,188.46138780885832,16.133516520909765,14.270966424323051,40.97482913043608,24.771729808395648,21.14217168570662,19.427927486067087,12.925828553508676,4.368320171381257,11.57803088933658,17.354559773214344,15.775054038403086,32.18413139892169,27.873029759776202,47.686619584558045,6.521913855506296e-08
1,DG_2pct,4,Z01_F02,1,SLG_A,326,CKT7,True,122.24187705444048,60.83958109681919,114.41509610528846,129.3781759191547,188.46147069128236,16.133671436833794,14.271137246025132,40.97493316556975,24.77172716691125,21.1421621027569,19.427943058008537,12.925875595900278,4.368376997607339,11.578171180892154,17.354738374536566,15.775212528140248,32.18389730558264,27.87274137609796,47.687464755047536,6.531039949133837e-08
1,DG_2pct,4,Z01_F03,1,SLG_A,333,CKT7,True,122.2418817683454,60.83958093425459,114.41509361104937,129.3781746804918,188.4614693978286,16.133670733023866,14.271136477375634,40.97493148827188,24.77172700278736,21.14216198997886,19.427942877949587,12.925875311912606,4.3683767857263245,11.578170541686648,17.35473758686544,15.775211808717376,32.183897829043275,27.872742123962336,47.68746632364247,6.525144992138478e-08
1,DG_2pct,4,Z01_F04,1,SLG_A,326,CKT7,True,122.2418818326212,60.83958101161409,114.41509366801685,129.37817475821103,188.4614694913561,16.133670727340153,14.27113647266996,40.974931489119946,24.771727003444408,21.142161990888674,19.4279428777382,12.925875310451707,4.368376783506304,11.578170536338465,17.354737580261453,15.775211803238633,32.183897839491856,27.87274213643353,47.68746635343919,6.543627535154612e-08
1,DG_2pct,4,Z01_F05,1,LL_AB,335,CKT7,True,64.7130727102818,45.70271327168699,29.80649929212906,15.454871342702058,10.289440648714358,0.7809786261711823,0.7497746786333609,3.0342682630752584,1.2666521986981967,1.065103746408347,0.9643100804037449,0.712113735464996,0.2309121808592003,0.6184204251107122,0.9383490622515075,0.7597673789456946,1.4665767032203063,1.2341723878518227,2.4841986270804304,4.891275697003362e-09
1,DG_2pct,4,Z01_F06,1,LL_AB,335,CKT7,True,64.7130724505249,45.702713066455196,29.80649915864464,15.45487128921267,10.289440650529166,0.7809786263369001,0.749774678792458,3.0342682635332063,1.2666521989409474,1.0651037466132565,0.964310080596433,0.7121137356074965,0.2309121809100619,0.6184204252279154,0.9383490623904664,0.7597673791128117,1.4665767034847723,1.2341723880637243,2.4841986276379853,4.9024244802906165e-09
1,DG_2pct,4,Z01_F07,1,LL_AB,215299,318412,True,64.71314890789175,45.70276700053289,29.806534247268566,15.454889414057805,10.289452787974826,0.7809795451201286,0.7497755608760858,3.034271843700506,1.2666536903199577,1.0651050007009844,0.9643112158930257,0.7121145739266391,0.2309124525689256,0.6184211527674921,0.9383501664912681,0.7597682729506816,1.466578430933465,1.234173842061712,2.48420155031257,4.8951678170357515e-09
1,DG_2pct,4,Z01_F08,1,LL_AB,326,CKT7,True,64.71307253196954,45.702713129797324,29.806499201776358,15.454871309461792,10.289440649872276,0.7809786262846805,0.7497746787404181,3.034268263366933,1.2666521988581743,1.0651037465430806,0.9643100805301063,0.7121137355602448,0.23091218089319537,0.6184204251893368,0.9383490623064522,0.7597673790585421,1.4665767033923973,1.2341723879900115,2.4841986274501426,4.891539506904436e-09
1,DG_2pct,4,Z01_F09,1,3PH,333,CKT7,True,0.042354545171601386,0.018329187364344038,0.026808134952923786,0.03437754789550216,0.05872467100836742,0.005945449819433958,0.005019626539475714,0.01489219714724618,0.007906835092331895,0.006724247810629773,0.006249579075472921,0.00429751003924372,0.0015597593229204525,0.004127463307213298,0.0060969031026252615,0.005476642178219258,0.00958564632172832,0.008050510423547055,0.01654741156243239,2.4197582223994692e-11
1,DG_2pct,4,Z01_F10,1,3PH,326,CKT7,True,0.04235489052076251,0.018328884043832275,0.026808164424851108,0.034377454488322225,0.058724677667965644,0.005945449979402397,0.005019626688051594,0.01489219755330983,0.007906835326075876,0.006724248009409786,0.006249579260190152,0.004297510526147607,0.0015597593689999434,0.004127463392709878,0.006096903658367604,0.0054766423400885765,0.009585646605187563,0.008050510661614458,0.01654741205160674,2.4222339593092862e-11
1,DG_2pct,4,Z01_F11,1,3PH,326,CKT7,True,0.04235489033327861,0.01832888421027156,0.02680816442122397,0.03437745455069946,0.05872467766440962,0.0059454499793737126,0.005019626687791552,0.014892197553062935,0.00790683532597696,0.006724248009319221,0.006249579260103094,0.004297510525879835,0.0015597593689764685,0.004127463392674968,0.0060969036580897275,0.005476642340013187,0.009585646605051576,0.008050510661516347,0.016547412051382077,2.4240371365131387e-11
1,DG_2pct,4,Z01_F12,1,3PH,335,CKT7,True,0.042354890333356286,0.018328884210200513,0.026808164421224953,0.034377454550664883,0.058724677664412465,0.0059454499793763745,0.005019626687870214,0.014892197553048317,0.007906835325958353,0.006724248009302903,0.00624957926010967,0.004297510525884517,0.001559759368980358,0.004127463392673484,0.0060969036581102025,0.00547664234001712,0.009585646605049479,0.008050510661521201,0.01654741205141887,2.419553917506305e-11
1,DG_2pct,4,Z02_F01,2,SLG_A,254077,253842,True,29808.763369030516,262.4980458002543,225.0155913780391,169.20932879292022,189.399954665545,15.910244431110618,15.365220177437529,46.199566357552726,23.32302983073477,19.591144475013433,17.975648463040486,13.43069880451146,4.711011212898521,12.603329981510072,18.712051461570066,15.526673468410369,27.035089124913984,22.986390125417273,50.97101397959643,7.360947910519324e-08
1,DG_2pct,4,Z02_F02,2,SLG_A,246178,243936,True,27611.90696344648,432.3953331271332,331.222273084448,214.95186190183693,192.4269884537319,17.079278228247077,16.473956954371545,49.51731453866483,24.608285152292115,20.662879182728872,19.012052819987975,14.234880601342972,5.069068384757786,13.545650484138958,20.06153952010308,16.677768631951672,26.5623616652318,21.477076073417983,54.50174765316036,8.118573367032101e-08
1,DG_2pct,4,Z02_F03,2,SLG_A,150394,157345,True,19996.769021398206,446.09032816362514,350.76910936635613,233.01719329129207,186.908967345058,16.43253088369229,15.87817598018782,46.55864050193866,23.83180397584597,20.013963505494687,18.391174037304367,13.756355319825932,4.868925089628036,13.021307227885908,19.294394353180575,16.047281634076032,29.015183061636566,24.984252575981305,52.63787385803148,7.65951113246207e-08
1,DG_2pct,4,Z02_F04,2,SLG_A,246177,202181,True,22123.146544163592,486.94897178814415,377.29674666335455,246.23549144374698,185.64214103586175,16.466714104189794,15.903853987367299,46.69919068200986,23.87754020010899,20.051791031840153,18.426400493180296,13.782310735064202,4.879950575320068,13.049141217792535,19.336602411473557,16.077959502365953,27.99236162393949,24.041770494311354,52.70715487784638,7.749562578784842e-08
