scenario_id,scenario_label,n_dg_buses,fault_id,zone,fault_type,fault_line,fault_bus,converged,RFI1,RFI2,RFI3,RFI4,RFI5,RFI6,RFI7,RFI8,RFI9,RFI10,RFI11,RFI12,RFI13,RFI14,RFI15,RFI16,RFI17,RFI18,RFI19,RFI20
16,DG_32pct,64,Z01_F01,1,SLG_B,335,CKT7,True,4361.2856256754185,4229.765610493794,4097.769754679127,3154.052363477836,2705.329720606691,212.07987381720207,14.307602788105036,1296.0756946339557,1228.055892172706,774.9173426465426,776.3351004781833,150.54336749513664,4.488975829156785,57.2461317333808,17.247810635203184,137.56785521301708,353.673237620938,207.27325807471908,261.7094299980059,153.4536151288693
16,DG_32pct,64,Z01_F02,1,SLG_B,326,CKT7,True,4361.2856256754185,4229.765610493794,4097.769754679127,3154.052363477836,2705.329720606691,212.07987381720207,14.307602788105036,1296.0756946339557,1228.055892172706,774.9173426465426,776.3351004781833,150.54336749513664,4.488975829156785,57.2461317333808,17.247810635203184,137.56785521301708,353.673237620938,207.27325807471908,261.7094299980059,153.4536151288693
16,DG_32pct,64,Z01_F03,1,SLG_C,333,CKT7,True,4370.880118568622,4239.383703606877,4107.406173965451,3163.7016182307325,2721.086854055229,210.86591724859576,14.32584722910413,1299.668870887313,1231.5398828018892,777.1289604486615,778.5467440808587,150.98378236575786,4.544155445432157,57.32839854695729,17.185495185539107,138.2061743460544,352.4647184781893,205.7685621674967,262.3944372285808,153.53850434957278
16,DG_32pct,64,Z01_F04,1,SLG_C,326,CKT7,True,4370.880118568622,4239.383703606877,4107.406173965451,3163.7016182307325,2721.086854055229,210.86591724859576,14.32584722910413,1299.668870887313,1231.5398828018892,777.1289604486615,778.5467440808587,150.98378236575786,4.544155445432157,57.32839854695729,17.185495185539107,138.2061743460544,352.4647184781893,205.7685621674967,262.3944372285808,153.53850434957278
16,DG_32pct,64,Z01_F05,1,LL_AB,335,CKT7,True,332.4809715135972,303.37532347839374,281.82800521496904,198.34898991588204,165.55325170392715,13.072900204863673,0.8291958880421328,78.45013272584279,74.41431339876236,46.85001542907748,46.918722995078234,9.009697234312371,0.27477931980566744,6.127400099708021,0.8691761232572456,8.509951237921259,21.57361793000076,12.731015842287404,16.05613706394794,9.292840184759855
16,DG_32pct,64,Z01_F06,1,LL_BC,335,CKT7,True,332.5439982902982,303.4324401089676,281.8803444658503,198.44143598163475,165.98469282423218,12.9849025821508,0.8301383803343946,78.57403026470625,74.5383671871984,46.97891829771193,47.041428151712005,9.123441229146172,0.2749073701271394,6.1258913367324235,0.8631707267138945,8.506184207568145,21.494983555501065,12.651020947469336,16.048130231424818,9.289081944928862
16,DG_32pct,64,Z01_F07,1,LL_CA,215299,318412,True,333.3422526161034,304.2496687060827,282.7456359692709,199.49309581839677,166.78293239938574,12.992716010265038,0.8310955208652873,78.40401967563253,74.37338935267603,46.80459931207738,46.87073514527501,9.128847437153155,0.27815054674154366,6.124570671911571,0.8666877499864106,8.44328838999515,21.367261436378488,12.529224264108139,16.026553363528325,9.294438347239614
16,DG_32pct,64,Z01_F08,1,LL_AB,326,CKT7,True,332.4809715135972,303.37532347839374,281.82800521496904,198.34898991588204,165.55325170392715,13.072900204863673,0.8291958880421328,78.45013272584279,74.41431339876236,46.85001542907748,46.918722995078234,9.009697234312371,0.27477931980566744,6.127400099708021,0.8691761232572456,8.509951237921259,21.57361793000076,12.731015842287404,16.05613706394794,9.292840184759855
16,DG_32pct,64,Z01_F09,1,3PH,333,CKT7,True,1.789396868853676,1.7409528640594478,1.691460761276028,1.3141677126041997,1.1325725832942055,0.08709557933925026,0.005602649449477569,0.5350752281962707,0.5070789353439874,0.32006766374134127,0.3204936456032256,0.062226557814771793,0.0018730735980536596,0.023230552293278223,0.005800245755032626,0.056893779229002565,0.14737273455371724,0.08700856516398993,0.10924092257501318,0.06322480483513793
16,DG_32pct,64,Z01_F10,1,3PH,326,CKT7,True,1.789396868853676,1.7409528640594478,1.691460761276028,1.3141677126041997,1.1325725832942055,0.08709557933925026,0.005602649449477569,0.5350752281962707,0.5070789353439874,0.32006766374134127,0.3204936456032256,0.062226557814771793,0.0018730735980536596,0.023230552293278223,0.005800245755032626,0.056893779229002565,0.14737273455371724,0.08700856516398993,0.10924092257501318,0.06322480483513793
