fault_bus,fault_type,fault_R_ohm,Va_mag_pu,Va_ang_deg,Vb_mag_pu,Vb_ang_deg,Vc_mag_pu,Vc_ang_deg,Ia_mag_A,Ia_ang_deg,Ib_mag_A,Ib_ang_deg,Ic_mag_A,Ic_ang_deg
243937,3LG,20,1.027081,-31.3628,1.031894,-151.0684,1.024325,88.8151,33.5935,-58.8711,29.8085,-178.8083,40.0674,61.4099
243937,3LG,30,1.027311,-31.3346,1.032123,-151.0403,1.024556,88.8434,33.5862,-58.8435,29.8022,-178.7809,40.0587,61.4376
243937,3LG,40,1.027425,-31.3204,1.032238,-151.0262,1.024671,88.8575,33.5826,-58.8296,29.799,-178.7671,40.0543,61.4514
157347,SLG,0,0.403508,-23.9794,1.085737,-169.6313,1.338723,95.763,13.6332,-51.4443,29.9117,162.5531,49.1121,68.277
157347,SLG,10,1.019269,-31.7633,1.037554,-151.2115,1.026192,89.2558,33.8431,-59.251,29.653,-178.9681,39.9967,61.8462
157347,SLG,20,1.023517,-31.5228,1.035096,-151.0977,1.025579,89.0792,33.7069,-59.0217,29.7203,-178.847,40.0199,61.671
157347,SLG,30,1.024934,-31.4417,1.034264,-151.0598,1.025386,89.0197,33.6617,-58.9443,29.7432,-178.8066,40.0272,61.612
157347,SLG,40,1.025643,-31.401,1.033846,-151.0408,1.025291,88.9898,33.6391,-58.9054,29.7547,-178.7865,40.0308,61.5824
157347,LL,0,0.503387,-33.1633,0.339474,-162.6163,1.246714,83.6788,17.0076,-60.6287,10.2755,169.7153,45.7366,56.193
157347,LL,10,1.020446,-31.4068,1.02906,-151.6931,1.031126,89.0269,33.8052,-58.8975,29.8871,-179.4247,39.8111,61.6058
157347,LL,20,1.024067,-31.3438,1.030853,-151.3409,1.028089,88.9657,33.6893,-58.8441,29.8373,-179.0777,39.9252,61.5518
157347,LL,30,1.025292,-31.3222,1.031437,-151.2224,1.027069,88.9443,33.6503,-58.8257,29.8211,-178.961,39.9636,61.5327
157347,LL,40,1.025908,-31.3113,1.031726,-151.163,1.026557,88.9334,33.6307,-58.8164,29.8131,-178.9024,39.9829,61.523
157347,3LG,0,0.442347,-43.2995,0.444283,-163.0078,0.441084,76.8769,14.9452,-70.7646,13.448,169.3228,17.7859,49.5075
157347,3LG,10,1.025387,-31.6344,1.030204,-151.3397,1.022633,88.5436,33.6473,-59.1382,29.8553,-179.0746,40.1318,61.1422
157347,3LG,20,1.026586,-31.4568,1.031401,-151.1624,1.023833,88.7211,33.6092,-58.9638,29.8221,-178.9009,40.0861,61.3171
157347,3LG,30,1.026982,-31.3973,1.031797,-151.1031,1.02423,88.7806,33.5966,-58.9054,29.8112,-178.8427,40.0711,61.3756
157347,3LG,40,1.02718,-31.3676,1.031994,-151.0734,1.024427,88.8104,33.5904,-58.8761,29.8058,-178.8136,40.0636,61.4049
298162,SLG,0,0.011076,130.7939,1.221479,-172.4397,1.394613,101.4209,0.3739,103.2887,33.6512,159.7446,51.1625,73.9347
298162,SLG,10,1.01155,-32.7403,1.045065,-151.2097,1.022509,89.621,34.0937,-60.2078,29.4494,-178.9887,40.1364,62.22
298162,SLG,20,1.019683,-32.0146,1.038897,-151.094,1.023649,89.2618,33.8298,-59.5033,29.6164,-178.8546,40.0931,61.8581
298162,SLG,30,1.022384,-31.7703,1.036808,-151.0567,1.02408,89.1414,33.7431,-59.2661,29.6734,-178.8111,40.0767,61.7368
298162,SLG,40,1.023732,-31.6477,1.035757,-151.0383,1.024304,89.0811,33.7,-59.1471,29.7022,-178.7896,40.0682,61.6759
298162,LL,0,0.006735,30.5265,0.013246,78.3571,1.343191,85.6951,0.2276,2.9851,0.4008,50.6589,49.2759,58.2092
298162,LL,10,1.008945,-32.0135,1.028737,-152.6602,1.034994,89.3853,34.1791,-59.4743,29.8959,179.6092,39.6669,61.9551
298162,LL,20,1.018254,-31.6521,1.030792,-151.827,1.029987,89.1511,33.8758,-59.1371,29.839,-179.5636,39.8538,61.7327
298162,LL,30,1.021403,-31.5288,1.031419,-151.5471,1.028325,89.0693,33.7745,-59.0221,29.8216,-179.2855,39.9162,61.6548
298162,LL,40,1.022986,-31.4667,1.031721,-151.4067,1.027496,89.0277,33.7238,-58.9641,29.8133,-179.1461,39.9475,61.6151
298162,3LG,0,0.005804,-101.9215,0.005823,138.3143,0.005788,18.2116,0.1961,-129.3866,0.1763,110.645,0.2334,-9.1579
298162,3LG,10,1.021308,-32.2412,1.026159,-151.9479,1.018597,87.937,33.7776,-59.7342,29.9679,-179.6709,40.2861,60.545
298162,3LG,20,1.024566,-31.761,1.029399,-151.4674,1.021835,88.4171,33.6734,-59.2626,29.8776,-179.1999,40.1621,61.0176
298162,3LG,30,1.02564,-31.6003,1.030466,-151.3066,1.022902,88.5777,33.6392,-59.1048,29.848,-179.0423,40.1215,61.1758
298162,3LG,40,1.026175,-31.5199,1.030998,-151.2261,1.023433,88.6581,33.6222,-59.0257,29.8333,-178.9633,40.1013,61.2549
165448,SLG,0,0.010971,130.85,1.226201,-172.0699,1.387095,101.6371,0.3704,103.3444,33.7813,160.1144,50.8867,74.1509
165448,SLG,10,1.010707,-32.8669,1.046049,-151.2014,1.0219,89.6649,34.1214,-60.3322,29.423,-178.9834,40.1597,62.2653
165448,SLG,20,1.01927,-32.0787,1.039397,-151.0891,1.023326,89.2836,33.8431,-59.5663,29.6028,-178.8512,40.1054,61.8807
165448,SLG,30,1.02211,-31.8132,1.037143,-151.0533,1.02386,89.1559,33.7518,-59.3083,29.6642,-178.8087,40.0851,61.7518
165448,SLG,40,1.023528,-31.6799,1.03601,-151.0356,1.024138,89.092,33.7065,-59.1788,29.6953,-178.7877,40.0745,61.6872
165448,LL,0,0.006707,32.725,0.012797,77.6042,1.341554,85.8794,0.2266,5.1831,0.3872,49.9046,49.2159,58.3935
165448,LL,10,1.00748,-32.0951,1.028848,-152.7774,1.035384,89.4356,34.2274,-59.552,29.8929,179.4916,39.6524,62.0046
165448,LL,20,1.017512,-31.6941,1.030872,-151.886,1.030171,89.1775,33.8998,-59.1771,29.8368,-179.6229,39.8469,61.7587
165448,LL,30,1.020906,-31.5571,1.031478,-151.5865,1.028445,89.0872,33.7905,-59.0491,29.82,-179.3252,39.9117,61.6724
165448,LL,40,1.022613,-31.488,1.031767,-151.4363,1.027585,89.0412,33.7358,-58.9845,29.812,-179.1758,39.9441,61.6284
165448,3LG,0,0.005388,-101.9749,0.005406,138.2545,0.005374,18.1541,0.182,-129.44,0.1636,110.5852,0.2167,-9.2153
165448,3LG,10,1.020809,-32.3152,1.025667,-152.0223,1.018107,87.8631,33.7936,-59.8069,29.9817,-179.7439,40.3049,60.4722
165448,3LG,20,1.024321,-31.7982,1.029158,-151.5048,1.021595,88.3799,33.6812,-59.2992,29.8843,-179.2367,40.1713,60.981
165448,3LG,30,1.025478,-31.6252,1.030307,-151.3316,1.022743,88.5529,33.6444,-59.1292,29.8524,-179.0668,40.1276,61.1513
165448,3LG,40,1.026053,-31.5385,1.030878,-151.2448,1.023314,88.6395,33.6261,-59.0441,29.8366,-178.9817,40.1058,61.2366
165449,SLG,0,0.009329,129.0938,1.260892,-170.6997,1.359917,103.1646,0.3149,101.5776,34.737,161.4846,49.8897,75.6784
165449,SLG,10,1.002599,-34.1328,1.056411,-151.1318,1.015789,90.1384,34.3895,-61.5772,29.1487,-178.945,40.3942,62.7528
165449,SLG,20,1.015358,-32.7222,1.044681,-151.0432,1.020004,89.5174,33.9696,-60.1996,29.4597,-178.821,40.2321,62.1221
165449,SLG,30,1.019536,-32.2445,1.040687,-151.02,1.021585,89.311,33.8345,-59.7328,29.5677,-178.786,40.1717,61.912
165449,SLG,40,1.02161,-32.0042,1.038676,-151.0097,1.022409,89.2079,33.7679,-59.4981,29.6224,-178.7697,40.1403,61.8071
165449,LL,0,0.005895,40.5765,0.009579,72.4418,1.340945,86.8614,0.1992,13.0237,0.2898,44.7289,49.1935,59.3754
165449,LL,10,0.993082,-32.8708,1.030675,-153.9594,1.03989,89.9513,34.7101,-60.2909,29.8422,178.3043,39.4861,62.5097
165449,LL,20,1.010191,-32.1002,1.032142,-152.4811,1.032234,89.4525,34.1383,-59.5642,29.8017,179.7782,39.7697,62.0288
165449,LL,30,1.016001,-31.8321,1.032407,-151.984,1.029773,89.2743,33.9487,-59.3112,29.7943,-179.7254,39.8618,61.8564
165449,LL,40,1.018925,-31.6958,1.032496,-151.7347,1.028562,89.1829,33.8542,-59.1826,29.7919,-179.4764,39.9073,61.7679
165449,3LG,0,0.003191,-103.3169,0.003199,136.8397,0.003184,16.7671,0.1078,-130.782,0.0968,109.1704,0.1284,-10.6023
165449,3LG,10,1.016522,-33.0329,1.021495,-152.7473,1.013976,87.1465,33.9318,-60.5133,30.0989,179.5433,40.4644,59.765
165449,3LG,20,1.02224,-32.16,1.027139,-151.8702,1.019594,88.0189,33.7477,-59.6554,29.9405,-179.5961,40.2478,60.6246
165449,3LG,30,1.024104,-31.867,1.028976,-151.5758,1.021424,88.3116,33.6881,-59.3674,29.8894,-179.3071,40.1778,60.9131
165449,3LG,40,1.025029,-31.7201,1.029886,-151.4282,1.022331,88.4583,33.6587,-59.223,29.8641,-179.1622,40.1433,61.0577
287274,SLG,0,0.074387,-56.5809,1.270425,-167.7046,1.294421,103.7125,2.5134,-84.0394,34.9997,164.4796,47.4869,76.2264
287274,SLG,10,0.992644,-34.845,1.062166,-151.118,1.012738,90.4173,34.7251,-62.264,29.2625,-178.9337,40.5124,63.0387
287274,SLG,20,1.010435,-33.0979,1.04775,-151.0249,1.018194,89.6578,34.1303,-60.5625,29.3774,-178.812,40.3015,62.2667
287274,SLG,30,1.016271,-32.4992,1.042766,-151.0054,1.020317,89.4045,33.94,-59.979,29.5114,-178.7775,40.2202,62.0085
287274,SLG,40,1.019168,-32.1968,1.040247,-150.9978,1.021434,89.278,33.8464,-59.6842,29.5797,-178.7624,40.1774,61.8794
287274,LL,0,0.109509,-52.6883,0.088995,160.7917,1.315071,87.9928,3.7002,-80.153,2.6936,133.1248,48.2443,60.5069
287274,LL,10,0.984503,-33.4935,1.031237,-154.9063,1.04878,90.0216,35.0051,-60.8919,29.8268,177.3557,39.1624,62.5588
287274,LL,20,1.003432,-32.3316,1.030157,-152.8377,1.033578,89.6063,34.3617,-59.7781,29.8566,179.4275,39.7196,62.1795
287274,LL,30,1.011442,-31.9917,1.031167,-152.2241,1.030631,89.381,34.0973,-59.4589,29.8286,-179.9618,39.8297,61.9611
287274,LL,40,1.015486,-31.8176,1.031597,-151.9156,1.02919,89.2645,33.9654,-59.2953,29.8167,-179.6546,39.8837,61.848
287274,3LG,0,0.109915,-67.8344,0.110132,172.2841,0.109704,52.2266,3.7136,-95.2995,3.3336,144.6148,4.4236,24.8571
287274,3LG,10,1.008938,-33.4498,1.014009,-153.1701,1.006526,86.7308,34.1795,-60.9105,30.3119,179.1421,40.7553,59.3662
287274,3LG,20,1.01846,-32.3763,1.023415,-152.0895,1.015885,87.8036,33.8692,-59.8618,30.0448,-179.8045,40.3905,60.4177
287274,3LG,30,1.021588,-32.0129,1.026499,-151.7237,1.018956,88.1664,33.7686,-59.5067,29.9584,-179.4478,40.2723,60.7735
287274,3LG,40,1.023143,-31.8303,1.02803,-151.5398,1.020481,88.3488,33.7188,-59.3281,29.9157,-179.2684,40.2139,60.9524
283954,SLG,0,0.08038,-57.5647,1.275349,-167.6066,1.292354,103.9334,2.7159,-85.0235,35.1354,164.5777,47.4111,76.4473
283954,SLG,10,0.987609,-35.5342,1.067799,-151.1078,1.009854,90.6942,34.8975,-62.9404,29.4177,-178.9235,40.6248,63.3221
283954,SLG,20,1.008055,-33.4578,1.050738,-151.0068,1.016453,89.7947,34.2086,-60.9162,29.2977,-178.8029,40.3686,62.4076
283954,SLG,30,1.014719,-32.7422,1.044783,-150.9905,1.019091,89.495,33.9904,-60.2179,29.457,-178.7687,40.2671,62.1018
283954,SLG,40,1.018018,-32.3803,1.041768,-150.9855,1.020491,89.3455,33.8835,-59.8646,29.5384,-178.7547,40.2135,61.9492
283954,LL,0,0.116468,-53.96,0.095305,160.7533,1.315507,88.117,3.9353,-81.4245,2.8846,133.0862,48.2603,60.6311
283954,LL,10,0.976296,-33.8863,1.031437,-155.5835,1.051954,90.2863,35.2922,-61.2644,29.8213,176.678,39.0481,62.8159
283954,LL,20,0.999254,-32.5501,1.030653,-153.1784,1.034921,89.7555,34.5014,-59.9859,29.8429,179.0854,39.6697,62.3256
283954,LL,30,1.008625,-32.1423,1.031587,-152.4524,1.031477,89.4846,34.1896,-59.6023,29.8169,179.8086,39.7979,62.0627
283954,LL,40,1.013362,-31.9325,1.031947,-152.0872,1.029804,89.3437,34.0345,-59.4047,29.8071,-179.8272,39.8607,61.9258
283954,3LG,0,0.11685,-68.4758,0.117044,171.5997,0.116671,51.5676,3.9479,-95.9409,3.5428,143.9304,4.7045,24.1981
283954,3LG,10,1.006314,-33.8475,1.011505,-153.5761,1.004065,86.3348,34.2661,-61.3014,30.3838,178.7433,40.8525,58.9757
283954,3LG,20,1.017199,-32.5799,1.022224,-152.2972,1.01471,87.6011,33.9099,-60.0622,30.0784,179.9912,40.4359,60.218
283954,3LG,30,1.02076,-32.1498,1.025719,-151.8633,1.018185,88.0305,33.7952,-59.6414,29.9802,-179.585,40.3019,60.6394
283954,3LG,40,1.022527,-31.9333,1.027451,-151.6449,1.019909,88.2465,33.7385,-59.4295,29.9318,-179.3717,40.2358,60.8514
283956,SLG,0,0.251927,-64.2987,1.269642,-164.3198,1.219441,103.6676,8.5117,-91.7618,34.9782,167.8645,44.7362,76.1815
283956,SLG,10,0.987977,-35.4487,1.067176,-151.1126,1.010228,90.6652,34.8849,-62.8559,29.4005,-178.9283,40.6102,63.2923
283956,SLG,20,1.008136,-33.4353,1.050571,-151.0089,1.016565,89.7876,34.2059,-60.8939,29.3022,-178.8045,40.3642,62.4002
283956,SLG,30,1.014753,-32.732,1.044706,-150.9916,1.019144,89.4918,33.9892,-60.2078,29.4591,-178.7695,40.2651,62.0985
283956,SLG,40,1.018037,-32.3744,1.041724,-150.9861,1.020521,89.3437,33.8828,-59.8589,29.5396,-178.7552,40.2123,61.9473
283956,LL,0,0.302685,-58.0738,0.289457,166.4694,1.278999,89.4836,10.2268,-85.5385,8.7614,138.8007,46.921,61.9977
283956,LL,10,0.977458,-33.8404,1.03088,-155.5018,1.051577,90.2463,35.2512,-61.2213,29.8367,176.7613,39.0617,62.7768
283956,LL,20,0.999553,-32.5366,1.030479,-153.1578,1.034845,89.7441,34.4914,-59.9731,29.8477,179.1064,39.6725,62.3143
283956,LL,30,1.008761,-32.136,1.031503,-152.4431,1.031445,89.4793,34.1851,-59.5963,29.8192,179.8181,39.7991,62.0575
283956,LL,40,1.013439,-31.9288,1.031898,-152.082,1.029786,89.3407,34.032,-59.4012,29.8084,-179.8219,39.8613,61.9227
283956,3LG,0,0.316502,-66.4214,0.317282,173.6618,0.316057,53.6416,10.6934,-93.8864,9.6038,145.9925,12.7444,26.2722
283956,3LG,10,1.006433,-33.8108,1.011614,-153.5387,1.004168,86.3713,34.2621,-61.2651,30.3807,178.7804,40.8484,59.012
283956,3LG,20,1.017225,-32.5705,1.022246,-152.2876,1.014731,87.6105,33.9091,-60.0528,30.0777,-179.9992,40.4351,60.2273
283956,3LG,30,1.02077,-32.1455,1.025728,-151.8589,1.018194,88.0347,33.7948,-59.6372,29.9799,-179.5807,40.3016,60.6436
283956,3LG,40,1.022532,-31.9309,1.027456,-151.6424,1.019913,88.2489,33.7383,-59.4271,29.9317,-179.3693,40.2356,60.8538
189963,SLG,0,0.000767,-86.9797,1.306608,-165.3791,1.243372,105.4004,5521.5614,-86.9798,35.9965,166.8052,45.6141,77.9142
189963,SLG,10,0.952066,-37.4757,1.087182,-151.4081,1.009623,91.2164,717.7731,-38.8009,29.9517,-179.2238,40.6341,63.8448
189963,SLG,20,0.988078,-34.3757,1.057962,-150.9938,1.012655,90.1424,386.9857,-36.7537,29.1467,-178.8095,40.5156,62.7639
189963,SLG,30,1.001303,-33.3698,1.049737,-150.9738,1.01634,89.7277,271.321,-36.7226,29.3244,-178.7668,40.3729,62.3409
189963,SLG,40,1.007922,-32.8569,1.045533,-150.9698,1.018343,89.5203,212.3605,-37.1172,29.4369,-178.7502,40.2958,62.1288
189963,LL,0,0.001079,-67.8833,0.001131,141.1257,1.312976,89.4994,7769.6874,-67.8835,8141.4706,141.1256,48.1674,62.0135
189963,LL,10,0.9311,-34.8346,1.002479,-157.2859,1.060231,90.838,703.4153,-36.2144,749.0209,-158.374,38.8955,63.3523
189963,LL,20,0.979746,-33.3089,1.022158,-154.3293,1.044519,89.8938,384.2565,-35.7219,394.8323,-156.3596,39.3169,62.4411
189963,LL,30,0.992414,-32.5319,1.022805,-153.0608,1.033817,89.7268,269.471,-35.9345,272.4305,-156.0023,39.7107,62.2995
189963,LL,40,1.001076,-32.2316,1.025438,-152.5475,1.031514,89.5312,211.3448,-36.5383,211.5741,-156.3279,39.7966,62.1092
189963,3LG,0,0.001235,-83.0259,0.001235,156.9753,0.001236,36.9821,8892.4817,-83.0261,8894.5993,156.9752,8896.5573,36.982
189963,3LG,10,0.977278,-35.1126,0.982806,-154.8645,0.975531,85.0828,735.0837,-36.3766,735.4014,-155.9921,739.9281,83.5906
189963,3LG,20,1.000041,-33.1327,1.005234,-152.8605,0.997809,87.055,390.9127,-35.4617,389.1927,-154.95,396.1482,84.3233
189963,3LG,30,1.00924,-32.5256,1.014321,-152.246,1.00684,87.6595,272.9773,-35.8348,270.6214,-155.2285,278.4411,83.8028
189963,3LG,40,1.013857,-32.2179,1.018876,-151.9346,1.011371,87.9656,213.2433,-36.4385,210.5687,-155.7541,218.8547,83.0764
181977,SLG,0,0.173177,-34.8713,1.261883,-163.3473,1.198905,103.2604,5.8512,-62.3345,34.7644,168.837,43.9828,75.7743
181977,SLG,10,0.952595,-37.1581,1.085641,-151.4432,1.010909,91.1577,36.1505,-64.4786,29.9092,-179.259,40.5839,63.7832
181977,SLG,20,0.988476,-34.254,1.05735,-151.0039,1.013109,90.1178,34.8677,-61.6625,29.1397,-178.819,40.4979,62.7383
181977,SLG,30,1.001598,-33.2977,1.049372,-150.9786,1.016593,89.7126,34.4229,-60.7395,29.3341,-178.7706,40.3632,62.3251
181977,SLG,40,1.008158,-32.8063,1.045275,-150.9726,1.018513,89.5093,34.2052,-60.265,29.4438,-178.7523,40.2893,62.1175
181977,LL,0,0.191529,-35.367,0.172642,-160.4807,1.267631,89.4295,6.4713,-62.8325,5.2256,171.8521,46.504,61.9436
181977,LL,10,0.933855,-34.5678,1.001077,-157.0423,1.059984,90.7374,36.862,-61.8442,30.6878,175.3067,38.8864,63.2517
181977,LL,20,0.980758,-33.2069,1.021801,-154.2338,1.044454,89.8587,35.1355,-60.596,30.0904,178.0558,39.3193,62.4062
181977,LL,30,0.993058,-32.4727,1.022689,-152.9997,1.033733,89.7062,34.7109,-59.8927,30.0653,179.2874,39.7138,62.2791
181977,LL,40,1.001533,-32.1905,1.025392,-152.5036,1.031445,89.5171,34.4251,-59.6322,29.9894,179.7756,39.7992,62.0953
181977,3LG,0,0.186563,-39.4848,0.186781,-159.4743,0.186663,80.5589,6.3032,-66.9498,5.6537,172.8563,7.5268,53.1894
181977,3LG,10,0.978025,-34.9232,0.983566,-154.6782,0.976306,85.2712,35.2312,-62.3055,31.2132,177.7198,41.9842,57.9731
181977,3LG,20,1.000406,-33.0541,1.005618,-152.7836,0.998196,87.1336,34.4628,-60.4929,30.5545,179.5526,41.0861,59.7876
181977,3LG,30,1.009478,-32.4772,1.014576,-152.1987,1.007096,87.708,34.1617,-59.9394,30.2956,-179.8882,40.7329,60.3422
181977,3LG,40,1.014034,-32.1832,1.019068,-151.9007,1.011562,88.0006,34.0126,-59.6572,30.1676,-179.6032,40.5582,60.6246
181924,SLG,0,0.212532,-17.7619,1.23716,-163.7928,1.210195,102.1178,7.1809,-45.2263,34.0833,168.3915,44.397,74.6317
181924,SLG,10,0.950512,-37.1265,1.085887,-151.4862,1.011503,91.1944,36.2282,-64.4419,29.916,-179.3019,40.5608,63.8186
181924,SLG,20,0.987798,-34.2454,1.057452,-151.0172,1.013268,90.1309,34.8911,-61.6521,29.1406,-178.8325,40.4918,62.7511
181924,SLG,30,1.00123,-33.294,1.049462,-150.9849,1.016661,89.7205,34.4352,-60.7349,29.3317,-178.7772,40.3605,62.3329
181924,SLG,40,1.007914,-32.8039,1.045339,-150.9767,1.018554,89.5147,34.2132,-60.262,29.4421,-178.7566,40.2877,62.1228
181924,LL,0,0.192771,-17.7103,0.212769,-132.5134,1.256272,88.7816,6.5132,-45.1765,6.4403,-160.181,46.0872,61.2957
181924,LL,10,0.932966,-34.4904,0.998866,-157.0673,1.060802,90.7171,36.8965,-61.7647,30.7531,175.288,38.9164,63.2314
181924,LL,20,0.980323,-33.1809,1.021125,-154.246,1.044804,89.8573,35.1506,-60.5689,30.1095,178.0456,39.3066,62.404
181924,LL,30,0.992819,-32.4591,1.02236,-153.005,1.03391,89.7064,34.719,-59.8785,30.0746,179.283,39.7073,62.2788
181924,LL,40,1.001363,-32.1816,1.025185,-152.5069,1.031563,89.5177,34.4307,-59.6228,29.9952,179.7729,39.7948,62.0957
181924,3LG,0,0.197256,-13.3188,0.197453,-133.3057,0.197395,106.7164,6.6645,-40.7839,5.9767,-160.975,7.9596,79.347
181924,3LG,10,0.976944,-34.9165,0.982483,-154.6722,0.975232,85.2779,35.2693,-62.2962,31.2464,177.7287,42.0294,57.982
181924,3LG,20,1.000059,-33.0498,1.005277,-152.7796,0.997855,87.1382,34.4745,-60.4877,30.5645,179.5575,41.0998,59.793
181924,3LG,30,1.009288,-32.4741,1.014392,-152.1958,1.006911,87.7114,34.1679,-59.9358,30.3009,-179.8847,40.7402,60.346
181924,3LG,40,1.013908,-32.1807,1.018947,-151.8984,1.011439,88.0033,34.0167,-59.6544,30.171,-179.6005,40.563,60.6276
181993,SLG,0,0.275801,-18.5996,1.216386,-163.2109,1.199554,101.0884,9.3185,-46.0642,33.511,168.9734,44.0066,73.6023
181993,SLG,10,0.949503,-37.0464,1.085675,-151.5191,1.01215,91.2009,36.2659,-64.3595,29.9102,-179.3348,40.5356,63.8236
181993,SLG,20,0.987428,-34.2267,1.057444,-151.0278,1.01344,90.1364,34.9038,-61.6325,29.1406,-178.8431,40.4851,62.7562
181993,SLG,30,1.001028,-33.2864,1.049484,-150.9901,1.016735,89.7243,34.442,-60.7268,29.3311,-178.7824,40.3576,62.3365
181993,SLG,40,1.007781,-32.8,1.045362,-150.9799,1.018595,89.5176,34.2176,-60.2577,29.4415,-178.7598,40.2861,62.1255
181993,LL,0,0.251345,-18.3675,0.276768,-133.544,1.238832,88.5919,8.4921,-45.8334,8.3775,-161.2121,45.4474,61.106
181993,LL,10,0.933278,-34.3992,0.997209,-157.0341,1.06119,90.6771,36.8844,-61.6743,30.8022,175.3259,38.9306,63.1914
181993,LL,20,0.980299,-33.1533,1.020617,-154.2423,1.044996,89.8483,35.1515,-60.5413,30.1239,178.0508,39.2996,62.3945
181993,LL,30,0.992767,-32.4459,1.022116,-153.0047,1.034018,89.7031,34.7209,-59.8652,30.0814,179.284,39.7032,62.2753
181993,LL,40,1.001315,-32.1738,1.025037,-152.5074,1.031635,89.5163,34.4323,-59.6149,29.9993,179.7728,39.7921,62.094
181993,3LG,0,0.257401,-14.2363,0.25773,-134.1967,0.257524,105.8124,8.6966,-41.7014,7.8012,-161.8661,10.3842,78.443
181993,3LG,10,0.976549,-34.886,0.982054,-154.6399,0.974801,85.3076,35.2832,-62.2647,31.2595,177.7622,42.0475,58.0126
