fault_bus,fault_type,fault_R_ohm,Va_mag_pu,Va_ang_deg,Vb_mag_pu,Vb_ang_deg,Vc_mag_pu,Vc_ang_deg,Ia_mag_A,Ia_ang_deg,Ib_mag_A,Ib_ang_deg,Ic_mag_A,Ic_ang_deg
298162,3LG,30,1.024091,-31.8298,1.028651,-151.5243,1.020951,88.3381,0.0,58.1629,0.0,-61.5117,0.0,178.3174
298162,3LG,40,1.024628,-31.7491,1.029186,-151.4436,1.021485,88.4188,0.0,58.2757,0.0,-61.4281,0.0,178.4234
165448,SLG,0,0.015618,131.7216,1.22695,-172.4803,1.389115,101.4679,0.0,-138.589,0.0,-82.4653,0.0,-168.5351
165448,SLG,10,1.009077,-33.1061,1.044351,-151.4186,1.019913,89.434,0.0,56.9203,0.0,-61.422,0.0,179.4271
165448,SLG,20,1.017686,-32.3125,1.037647,-151.3061,1.021362,89.0488,0.0,57.7029,0.0,-61.3183,0.0,179.0421
165448,SLG,30,1.020542,-32.0453,1.035376,-151.2702,1.021903,88.9198,0.0,57.9584,0.0,-61.2791,0.0,178.9142
165448,SLG,40,1.021967,-31.9112,1.034234,-151.2526,1.022186,88.8552,0.0,58.0924,0.0,-61.2825,0.0,178.833
165448,LL,0,0.009329,47.0699,0.016085,77.4177,1.342459,85.5844,0.0,137.1462,0.0,167.4712,0.0,175.5809
165448,LL,10,1.005795,-32.3264,1.027054,-153.0049,1.033506,89.2048,0.0,57.6781,0.0,-63.0297,0.0,179.2035
165448,LL,20,1.0159,-31.9241,1.029074,-152.1082,1.028262,88.9429,0.0,58.087,0.0,-62.0999,0.0,178.9442
165448,LL,30,1.019319,-31.7867,1.029678,-151.8069,1.026526,88.8512,0.0,58.2272,0.0,-61.8222,0.0,178.8613
165448,LL,40,1.021038,-31.7173,1.029967,-151.6559,1.025661,88.8045,0.0,58.284,0.0,-61.6414,0.0,178.8022
165448,3LG,0,0.005383,-102.2121,0.0054,138.0276,0.005367,17.9074,0.0,-12.2034,0.0,-131.9645,0.0,107.9272
165448,3LG,10,1.019233,-32.5466,1.023825,-152.2418,1.016128,87.6215,0.0,57.4585,0.0,-62.2595,0.0,177.6165
165448,3LG,20,1.022764,-32.0282,1.027335,-151.723,1.019636,88.1398,0.0,57.9971,0.0,-61.7375,0.0,178.1279
165448,3LG,30,1.023927,-31.8547,1.028491,-151.5494,1.020791,88.3132,0.0,58.1493,0.0,-61.5489,0.0,178.3287
165448,3LG,40,1.024506,-31.7679,1.029066,-151.4624,1.021365,88.4001,0.0,58.2473,0.0,-61.4688,0.0,178.3764
165449,SLG,0,0.013942,131.6924,1.261675,-171.1041,1.361955,103.0012,0.0,-138.5285,0.0,-81.1258,0.0,-166.9972
165449,SLG,10,1.000938,-34.38,1.054787,-151.3474,1.013743,89.9117,0.0,55.6176,0.0,-61.3414,0.0,179.8941
165449,SLG,20,1.013759,-32.96,1.04297,-151.2592,1.018007,89.2846,0.0,57.0498,0.0,-61.289,0.0,179.2852
165449,SLG,30,1.017958,-32.4792,1.038946,-151.2363,1.019606,89.0762,0.0,57.5165,0.0,-61.2532,0.0,179.0873
165449,SLG,40,1.020042,-32.2374,1.036919,-151.2261,1.02044,88.9722,0.0,57.7864,0.0,-61.259,0.0,178.9595
165449,LL,0,0.008718,53.9334,0.012848,73.8593,1.341841,86.5664,0.0,143.8974,0.0,163.545,0.0,176.5479
165449,LL,10,0.991295,-33.1058,1.02892,-154.193,1.038033,89.7266,0.0,56.872,0.0,-64.1982,0.0,179.7012
165449,LL,20,1.008528,-32.3321,1.030365,-152.7063,1.030334,89.221,0.0,57.6753,0.0,-62.7145,0.0,179.2125
165449,LL,30,1.01438,-32.0629,1.030622,-152.2064,1.027859,89.0405,0.0,57.9444,0.0,-62.208,0.0,179.0368
165449,LL,40,1.017325,-31.9261,1.030706,-151.9557,1.026642,88.9479,0.0,58.0552,0.0,-61.9616,0.0,178.9545
165449,3LG,0,0.003188,-103.5538,0.003196,136.6127,0.00318,16.5203,0.0,-13.571,0.0,-133.4028,0.0,106.5049
165449,3LG,10,1.014922,-33.266,1.019629,-152.9684,1.011972,86.9031,0.0,56.7377,0.0,-63.0146,0.0,176.9101
165449,3LG,20,1.020672,-32.3908,1.025305,-152.0892,1.017624,87.7779,0.0,57.6123,0.0,-62.101,0.0,177.7726
165449,3LG,30,1.022546,-32.0971,1.027153,-151.7941,1.019464,88.0714,0.0,57.8932,0.0,-61.8129,0.0,178.0694
165449,3LG,40,1.023476,-31.9498,1.028068,-151.6462,1.020376,88.2185,0.0,58.0379,0.0,-61.6537,0.0,178.2112
287274,SLG,0,0.070224,-58.0021,1.271048,-168.0922,1.296084,103.555,0.0,31.9862,0.0,-78.1092,0.0,-166.4223
287274,SLG,10,0.990932,-35.0982,1.060579,-151.334,1.010669,90.1933,0.0,54.8795,0.0,-61.3505,0.0,-179.8229
287274,SLG,20,1.008812,-33.3388,1.046063,-151.2409,1.01618,89.4264,0.0,56.6761,0.0,-61.247,0.0,179.413
287274,SLG,30,1.014676,-32.736,1.041041,-151.2215,1.018325,89.1706,0.0,57.2843,0.0,-61.2123,0.0,179.18
287274,SLG,40,1.017587,-32.4316,1.038502,-151.2141,1.019455,89.0429,0.0,57.5764,0.0,-61.2178,0.0,179.0288
287274,LL,0,0.107215,-51.7541,0.089467,158.6146,1.315771,87.7004,0.0,38.2363,0.0,-111.415,0.0,177.7061
287274,LL,10,0.983228,-33.7384,1.030202,-155.1577,1.04772,89.7945,0.0,56.287,0.0,-65.1668,0.0,179.7837
287274,LL,20,1.001724,-32.5651,1.028377,-153.0658,1.031685,89.3764,0.0,57.4483,0.0,-63.0825,0.0,179.3873
287274,LL,30,1.00979,-32.2236,1.029379,-152.4484,1.028721,89.1482,0.0,57.7862,0.0,-62.4832,0.0,179.1534
287274,LL,40,1.013863,-32.0487,1.029806,-152.1381,1.027273,89.0303,0.0,57.9625,0.0,-62.1558,0.0,179.0364
287274,3LG,0,0.109825,-68.0712,0.11001,172.0571,0.10957,51.9796,0.0,21.9174,0.0,-97.9703,0.0,141.9788
287274,3LG,10,1.007296,-33.686,1.012099,-153.3942,1.004478,86.4842,0.0,56.3071,0.0,-63.4099,0.0,176.4951
287274,3LG,20,1.016871,-32.6086,1.02156,-152.3099,1.013893,87.561,0.0,57.4142,0.0,-62.3074,0.0,177.5641
287274,3LG,30,1.020017,-32.244,1.024661,-151.943,1.016981,87.9252,0.0,57.7647,0.0,-61.9674,0.0,177.923
287274,3LG,40,1.02158,-32.0607,1.026202,-151.7585,1.018516,88.1082,0.0,57.9204,0.0,-61.7532,0.0,178.1143
283954,SLG,0,0.076245,-58.9749,1.275981,-167.993,1.294007,103.7765,0.0,31.0712,0.0,-78.0127,0.0,-166.2063
283954,SLG,10,0.985873,-35.7915,1.066235,-151.3242,1.007768,90.4726,0.0,54.2042,0.0,-61.3237,0.0,-179.5383
283954,SLG,20,1.006422,-33.701,1.049072,-151.2223,1.014421,89.5645,0.0,56.3113,0.0,-61.2056,0.0,179.5649
283954,SLG,30,1.013118,-32.9805,1.043072,-151.2063,1.017088,89.2619,0.0,57.0065,0.0,-61.2094,0.0,179.2379
283954,SLG,40,1.016433,-32.6161,1.040034,-151.2016,1.018502,89.111,0.0,57.3935,0.0,-61.217,0.0,179.1099
283954,LL,0,0.114105,-53.1313,0.09578,158.7112,1.316194,87.8249,0.0,36.8784,0.0,-111.2698,0.0,177.8434
283954,LL,10,0.974942,-34.133,1.030426,-155.8393,1.050925,90.0628,0.0,55.8669,0.0,-65.8575,0.0,-179.9206
283954,LL,20,0.997516,-32.7846,1.028883,-153.4083,1.033035,89.5273,0.0,57.2191,0.0,-63.409,0.0,179.5265
283954,LL,30,1.006954,-32.375,1.029807,-152.6779,1.029571,89.253,0.0,57.6375,0.0,-62.696,0.0,179.2584
283954,LL,40,1.011724,-32.1641,1.030162,-152.3105,1.027889,89.1105,0.0,57.825,0.0,-62.3312,0.0,179.1181
283954,3LG,0,0.116755,-68.7124,0.116914,171.3726,0.116529,51.3205,0.0,21.2895,0.0,-98.6211,0.0,141.3152
283954,3LG,10,1.004657,-34.0847,1.009581,-153.8012,1.002002,86.0871,0.0,55.9122,0.0,-63.8181,0.0,176.0687
283954,3LG,20,1.015603,-32.8128,1.020362,-152.5181,1.01271,87.3581,0.0,57.2018,0.0,-62.5342,0.0,177.3597
283954,3LG,30,1.019184,-32.3812,1.023877,-152.0828,1.016206,87.7889,0.0,57.6346,0.0,-62.0839,0.0,177.7927
283954,3LG,40,1.02096,-32.164,1.025619,-151.8638,1.01794,88.0057,0.0,57.8262,0.0,-61.8806,0.0,178.0194
283956,SLG,0,0.248422,-65.0782,1.270131,-164.6789,1.220381,103.5163,0.0,24.9252,0.0,-74.6801,0.0,-166.4735
283956,SLG,10,0.986242,-35.7056,1.065609,-151.329,1.008144,90.4433,0.0,54.2919,0.0,-61.3348,0.0,-179.5387
283956,SLG,20,1.006503,-33.6784,1.048903,-151.2244,1.014535,89.5573,0.0,56.3408,0.0,-61.2319,0.0,179.5533
283956,SLG,30,1.013152,-32.9702,1.042995,-151.2074,1.017141,89.2587,0.0,57.0268,0.0,-61.2441,0.0,179.2612
283956,SLG,40,1.016452,-32.6103,1.03999,-151.2022,1.018533,89.1092,0.0,57.4063,0.0,-61.2077,0.0,179.1217
283956,LL,0,0.299979,-58.0369,0.289615,165.7005,1.279405,89.2039,0.0,31.9767,0.0,-104.3385,0.0,179.2073
283956,LL,10,0.976116,-34.0868,1.029862,-155.7572,1.050543,90.0223,0.0,55.9234,0.0,-65.795,0.0,-179.9886
283956,LL,20,0.997818,-32.7711,1.028708,-153.3876,1.032958,89.5158,0.0,57.2135,0.0,-63.3983,0.0,179.5497
283956,LL,30,1.00709,-32.3686,1.029723,-152.6686,1.029539,89.2477,0.0,57.6287,0.0,-62.681,0.0,179.2586
283956,LL,40,1.011802,-32.1605,1.030113,-152.3053,1.027872,89.1073,0.0,57.8653,0.0,-62.2982,0.0,179.1065
283956,3LG,0,0.316242,-66.6581,0.316931,173.4346,0.315673,53.3947,0.0,23.3512,0.0,-96.568,0.0,143.4116
283956,3LG,10,1.004777,-34.048,1.00969,-153.7638,1.002106,86.1237,0.0,55.9579,0.0,-63.7556,0.0,176.1166
283956,3LG,20,1.015629,-32.8033,1.020384,-152.5085,1.012732,87.3675,0.0,57.1934,0.0,-62.4988,0.0,177.3846
283956,3LG,30,1.019194,-32.3769,1.023886,-152.0785,1.016215,87.7931,0.0,57.6313,0.0,-62.0864,0.0,177.7805
283956,3LG,40,1.020966,-32.1616,1.025624,-151.8613,1.017944,88.0081,0.0,57.8405,0.0,-61.8981,0.0,177.9958
189963,SLG,0,0.019013,-24.558,1.302655,-165.5511,1.240246,105.0452,0.0,65.543,0.0,-75.5711,0.0,-164.9596
189963,SLG,10,0.951972,-37.6132,1.08571,-151.6332,1.008452,90.956,0.0,52.4012,0.0,-61.6293,0.0,-179.0537
189963,SLG,20,0.98702,-34.5531,1.055924,-151.207,1.010742,89.893,0.0,55.4588,0.0,-61.2105,0.0,179.9056
189963,SLG,30,1.000091,-33.5642,1.047775,-151.1882,1.01442,89.4818,0.0,56.4167,0.0,-61.2189,0.0,179.5062
189963,SLG,40,1.006631,-33.0598,1.043611,-151.1848,1.016419,89.2762,0.0,56.9299,0.0,-61.1866,0.0,179.2607
189963,LL,0,0.023707,-9.0781,0.025082,-152.232,1.308952,89.217,0.0,80.9054,0.0,-62.2373,0.0,179.2163
189963,LL,10,0.931016,-34.9906,1.001902,-157.4117,1.058715,90.5878,0.0,54.9963,0.0,-67.4449,0.0,-179.4367
189963,LL,20,0.979319,-33.5043,1.021329,-154.5038,1.043146,89.6449,0.0,56.4805,0.0,-64.534,0.0,179.6456
189963,LL,30,0.99122,-32.7336,1.021171,-153.2414,1.031744,89.4847,0.0,57.2702,0.0,-63.2387,0.0,179.4913
189963,LL,40,0.999799,-32.44,1.023762,-152.7371,1.029475,89.2897,0.0,57.5591,0.0,-62.7473,0.0,179.2817
189963,3LG,0,0.026728,-20.0903,0.026732,-140.0934,0.026738,99.9089,0.0,69.9068,0.0,-50.1046,0.0,-170.0804
189963,3LG,10,0.976966,-35.2621,0.982234,-155.0,0.974785,84.9232,0.0,54.7321,0.0,-64.9992,0.0,174.9031
189963,3LG,20,0.998795,-33.3172,1.003718,-153.0323,0.996146,86.86,0.0,56.6889,0.0,-63.0562,0.0,176.8497
189963,3LG,30,1.0079,-32.7247,1.012712,-152.4328,1.005088,87.45,0.0,57.2936,0.0,-62.4392,0.0,177.423
189963,3LG,40,1.012468,-32.4244,1.01722,-152.1289,1.009573,87.7489,0.0,57.5614,0.0,-62.14,0.0,177.7543
181977,SLG,0,0.111543,-47.973,1.286918,-164.3777,1.213843,104.3086,0.0,42.0418,0.0,-74.3974,0.0,-165.7182
181977,SLG,10,0.948342,-37.9876,1.089095,-151.6596,1.007321,91.1418,0.0,52.0161,0.0,-61.683,0.0,-178.8512
181977,SLG,20,0.985292,-34.78,1.057878,-151.2046,1.009755,89.9895,0.0,55.2389,0.0,-61.2011,0.0,-179.9882
181977,SLG,30,0.998956,-33.7252,1.049146,-151.1826,1.013658,89.5469,0.0,56.2761,0.0,-61.1939,0.0,179.5646
181977,SLG,40,1.005789,-33.1842,1.044662,-151.179,1.015807,89.3251,0.0,56.8251,0.0,-61.1821,0.0,179.3307
181977,LL,0,0.139318,-43.4547,0.124567,-179.6455,1.288389,89.3614,0.0,46.5313,0.0,-89.6468,0.0,179.3704
181977,LL,10,0.926726,-35.1523,1.000846,-157.8118,1.061086,90.7061,0.0,54.8408,0.0,-67.8142,0.0,-179.303
181977,LL,20,0.976601,-33.6262,1.021286,-154.7342,1.044274,89.7353,0.0,56.3804,0.0,-64.7204,0.0,179.7487
181977,LL,30,0.989348,-32.8261,1.021299,-153.3982,1.03241,89.5514,0.0,57.1703,0.0,-63.4349,0.0,179.5495
181977,LL,40,0.998353,-32.5135,1.023911,-152.8568,1.029953,89.3426,0.0,57.4721,0.0,-62.8734,0.0,179.3515
181977,3LG,0,0.141416,-52.8428,0.141506,-172.8322,0.141431,67.1762,0.0,37.1614,0.0,-82.8296,0.0,157.1863
181977,3LG,10,0.975321,-35.4879,0.98064,-155.2337,0.973268,84.6965,0.0,54.5143,0.0,-65.2268,0.0,174.6869
181977,3LG,20,0.997943,-33.4476,1.00291,-153.1666,0.995368,86.7301,0.0,56.5519,0.0,-63.2022,0.0,176.7384
181977,3LG,30,1.007321,-32.816,1.012168,-152.5266,1.004562,87.3593,0.0,57.1819,0.0,-62.5218,0.0,177.3629
181977,3LG,40,1.012031,-32.4945,1.016811,-152.2009,1.009176,87.6793,0.0,57.5058,0.0,-62.2137,0.0,177.6825
181924,SLG,0,0.005777,-18.1213,1.310776,-166.3626,1.258939,105.4073,0.0,71.811,0.0,-76.3462,0.0,-164.5961
181924,SLG,10,0.939443,-39.1728,1.098407,-151.6741,1.003316,91.6262,0.0,50.8244,0.0,-61.6916,0.0,-178.3714
181924,SLG,20,0.981155,-35.3816,1.062684,-151.1868,1.007144,90.2218,0.0,54.5958,0.0,-61.2057,0.0,-179.775
181924,SLG,30,0.996269,-34.1289,1.052418,-151.1633,1.011765,89.6992,0.0,55.8555,0.0,-61.1834,0.0,179.7172
181924,SLG,40,1.003801,-33.4876,1.047127,-151.1621,1.014336,89.438,0.0,56.51,0.0,-61.1889,0.0,179.4238
181924,LL,0,0.006437,-15.6084,0.006126,-144.5308,1.318606,89.0274,0.0,74.389,0.0,-55.4179,0.0,179.0138
181924,LL,10,0.913433,-35.8075,1.000003,-158.9422,1.0666,91.0894,0.0,54.1843,0.0,-68.9525,0.0,-178.9151
181924,LL,20,0.969609,-33.985,1.0216,-155.3033,1.046701,89.9674,0.0,56.0109,0.0,-65.3053,0.0,179.9544
181924,LL,30,0.984687,-33.0735,1.021703,-153.7753,1.033873,89.7146,0.0,56.9462,0.0,-63.8045,0.0,179.7462
181924,LL,40,0.994841,-32.7019,1.024284,-153.1393,1.030999,89.4681,0.0,57.3192,0.0,-63.1458,0.0,179.491
181924,3LG,0,0.006544,-20.7534,0.006548,-140.7311,0.006546,99.2707,0.0,69.2289,0.0,-50.7422,0.0,-170.705
181924,3LG,10,0.970354,-36.1763,0.975744,-155.9315,0.968491,84.0086,0.0,53.818,0.0,-65.9611,0.0,174.0277
181924,3LG,20,0.995634,-33.7912,1.000656,-153.5146,0.99316,86.3876,0.0,56.1996,0.0,-63.5289,0.0,176.372
181924,3LG,30,1.005817,-33.0449,1.010705,-152.7583,1.003127,87.1314,0.0,56.9474,0.0,-62.766,0.0,177.1337
181924,3LG,40,1.010917,-32.6661,1.015729,-152.3746,1.008113,87.5085,0.0,57.3359,0.0,-62.4073,0.0,177.5143
181993,SLG,0,0.000463,-104.687,1.313878,-166.6494,1.265606,105.5433,0.0,-24.7751,0.0,-76.6658,0.0,-164.4507
181993,SLG,10,0.934071,-39.8761,1.104122,-151.6974,1.001153,91.9311,0.0,50.1199,0.0,-61.6999,0.0,-178.0813
181993,SLG,20,0.978608,-35.7593,1.065785,-151.1797,1.005539,90.374,0.0,54.2352,0.0,-61.1681,0.0,-179.6324
181993,SLG,30,0.994618,-34.3868,1.054548,-151.1529,1.010564,89.7995,0.0,55.6062,0.0,-61.1686,0.0,179.7875
181993,SLG,40,1.002583,-33.6832,1.048742,-151.1522,1.013387,89.5126,0.0,56.3253,0.0,-61.1591,0.0,179.5292
181993,LL,0,0.000742,-68.1349,0.000957,129.746,1.322422,88.9734,0.0,24.3625,0.0,-144.7029,0.0,178.9715
181993,LL,10,0.90595,-36.1688,0.999237,-159.6263,1.070242,91.3011,0.0,53.8158,0.0,-69.6364,0.0,-178.6963
181993,LL,20,0.965419,-34.2011,1.021822,-155.6625,1.048326,90.1089,0.0,55.7926,0.0,-65.6773,0.0,-179.8976
181993,LL,30,0.981817,-33.2271,1.022017,-154.0178,1.034865,89.8178,0.0,56.7817,0.0,-64.0108,0.0,179.8157
181993,LL,40,0.992659,-32.8208,1.024582,-153.3221,1.031706,89.5486,0.0,57.1502,0.0,-63.3383,0.0,179.5605
181993,3LG,0,0.000969,-88.0616,0.00097,151.9593,0.000969,31.9321,0.0,1.9477,0.0,-118.0333,0.0,121.9342
181993,3LG,10,0.967657,-36.591,0.973051,-156.3497,0.965867,83.5932,0.0,53.3995,0.0,-66.3862,0.0,173.6012
181993,3LG,20,0.994345,-34.0075,0.999383,-153.7328,0.991917,86.1716,0.0,56.0016,0.0,-63.7496,0.0,176.1971
181993,3LG,30,1.004973,-33.1911,1.009876,-152.9057,1.002315,86.9856,0.0,56.8189,0.0,-62.9182,0.0,176.9882
181993,3LG,40,1.01029,-32.7765,1.015115,-152.4859,1.007511,87.3985,0.0,57.2209,0.0,-62.4794,0.0,177.395
181994,SLG,0,0.000434,-103.0528,1.312335,-166.6332,1.265168,105.4798,0.0,-7.125,0.0,-76.6328,0.0,-164.5195
181994,SLG,10,0.927124,-40.5742,1.109226,-151.7291,0.999438,92.2089,0.0,49.4383,0.0,-61.7364,0.0,-177.7919
181994,SLG,20,0.975222,-36.1418,1.068627,-151.1763,1.004126,90.515,0.0,53.8616,0.0,-61.1748,0.0,-179.4653
181994,SLG,30,0.9924,-34.6494,1.05651,-151.1448,1.009483,89.8927,0.0,55.3638,0.0,-61.1443,0.0,179.8936
181994,SLG,40,1.000937,-33.8829,1.050234,-151.1438,1.012524,89.5819,0.0,56.1199,0.0,-61.151,0.0,179.5758
181994,LL,0,0.000699,-68.8031,0.000861,129.4149,1.321721,88.9581,0.0,21.6055,0.0,-138.9348,0.0,178.98
