sample_id,load_level,time_of_day,cap_CP_NR_613,cap_CP_85W_900,converged,RFI1_A,RFI1_B,RFI1_C,RFI2_A,RFI2_B,RFI2_C,RFI3_A,RFI3_B,RFI3_C,RFI4_A,RFI4_B,RFI4_C,RFI5_A,RFI5_B,RFI5_C,RFI6_A,RFI6_B,RFI6_C,RFI7_A,RFI7_B,RFI7_C,RFI8_A,RFI8_B,RFI8_C,RFI9_A,RFI9_B,RFI9_C,RFI10_A,RFI10_B,RFI10_C,RFI11_A,RFI11_B,RFI11_C,RFI12_A,RFI12_B,RFI12_C,RFI13_A,RFI13_B,RFI13_C,RFI14_A,RFI14_B,RFI14_C,RFI15_A,RFI15_B,RFI15_C,RFI16_A,RFI16_B,RFI16_C,RFI17_A,RFI17_B,RFI17_C,RFI18_A,RFI18_B,RFI18_C,RFI19_A,RFI19_B,RFI19_C,RFI20_A,RFI20_B,RFI20_C
N0050,0.5,morning,False,False,True,1181.3056845732522,1208.146867853137,1193.1574255897524,1040.6722707940526,1067.0546291428043,1052.4954550924401,1040.672270847999,1068.583687589467,1052.4954551456478,588.971733720887,618.1286088583178,597.5950559704719,535.9646595057053,555.4711951560362,535.0259713210937,126.47170649980666,126.82004236621306,129.01584685806776,18.74614603882913,18.78357318177683,18.723039233526595,195.68854326071346,190.35391843503007,193.39712762688592,195.6945859469939,190.35954703166286,193.39712810256233,127.49212111060417,122.61234648272315,125.12183744759388,128.85321746121028,123.94069797330692,126.46587519407889,12.793096060622366,12.865535388019607,15.644572014058076,5.679782542727459,5.744312855012815,5.679886416152178,15.030569792177074,15.046263056839612,15.030659954434153,128.93146340725633,128.55838948848017,128.9613012251843,57.13029359070214,55.75834494022157,57.33297865494203,32.72680933421558,34.970019680990575,28.495090720623217,27.075608306212402,29.310621025982275,22.797298491567293,37.11273097921731,37.41427914829796,37.70251073003955,8.229064259423724e-08,8.298990561345945e-08,8.176411295018394e-08
N0051,1.0,peak,True,True,True,969.7630228267453,1021.6198659696306,995.8822901765953,828.5114020691302,878.8647436717523,854.4596721094305,828.5114021358006,881.8221512432937,854.4596721743906,409.08965698794583,463.324200042435,427.95792670330536,369.4053884330278,406.4035851894913,371.2763667530863,117.57793172731705,118.28246388935622,122.79351300168376,36.663755184032574,36.78103645455562,36.604990754812924,184.8502380763941,173.05814366371382,179.7508347993158,189.374995233331,179.15018466831674,185.33366569500643,120.72695936885053,111.58856380881328,116.5253667664501,123.33916607900925,114.05061422793251,119.06338383555453,24.9869251281822,25.081996496189124,30.550711950740308,11.097339822083688,11.16889983467641,11.099323769476266,29.44752790110186,29.495565706122676,29.449332699050412,118.73347850898043,118.08084626125364,118.97051838417704,47.81884118699488,45.76912357291003,48.53443295103014,63.859361186471915,68.18870983845457,55.54592833488122,52.80640667159347,57.109165034677595,44.45308233134464,76.08816281985862,78.79071994197135,77.77533906744011,7.79560933745506e-08,7.88274669027985e-08,7.706872355021282e-08
N0052,0.5,morning,False,False,True,1181.3066664220219,1208.1467268743143,1193.156654379504,1040.6732896112119,1067.0544802832026,1052.4946692209085,1040.6732896645503,1068.5835385914418,1052.4946692739038,588.9725516707546,618.1285501341067,597.5943957272698,535.9654406088569,555.4711531439443,535.0253373017498,126.47184094241373,126.82003642794862,129.0157342241862,18.74614443688156,18.783573385568346,18.723041017966946,195.68882328654323,190.35390936845064,193.39690191409682,195.69486597267607,190.35953796046977,193.39690238971536,127.49231077701631,122.61234322250301,125.12168354152328,128.85340821619607,123.94069441811044,126.46572050398883,12.79309530729022,12.865534660412001,15.644572985058833,5.679781831751528,5.744312575677191,5.679887564911873,15.030568877103502,15.046262544017864,15.030661058069388,128.9315171755055,128.55836217845237,128.96126900720714,57.13036390876074,55.75834203304413,57.33291991185914,32.72681645189077,34.97001662725617,28.495088079560883,27.075615956532193,29.310618119766847,22.797295019588645,37.112794897419015,37.41427564035717,37.70245728214812,8.233498873122185e-08,8.303442819257846e-08,8.163696553890392e-08
N0053,0.2,overnight,False,False,True,1294.6702207357946,1305.788349611556,1299.0339145740445,1153.323996763172,1164.3633490833095,1157.697108547542,1153.3239967996356,1165.0238418228287,1157.6971085828998,678.951879642103,691.7523649410961,682.1460275535236,616.4514845748245,624.9178876345428,615.2585556713277,131.8052944450588,131.93920177737667,132.79434874510682,7.828651531305807,7.836037935080763,7.824184069969363,198.898570497467,196.67862067842609,197.8996326755261,198.90600403448522,196.68588914006003,197.89963301642555,131.25266929675587,129.20447536916873,130.22771214625922,131.81816496305606,129.7671169633679,130.79062209242383,5.095810351615895,5.161118882080225,6.238358458204688,2.2593392126007257,2.3222216454796705,2.260169343439327,6.264234439020222,6.26737041381309,6.264363607813546,135.3940001902153,135.23484410884421,135.38030829658175,63.39603900776831,62.78110996265565,63.433964201330134,13.021272888005663,13.971225886476635,11.370905049855029,10.793885670670317,11.741698844660167,9.091587420526398,50.56549786172097,50.330175574323256,50.36467882603353,8.56649305934511e-08,8.620549123393421e-08,8.517698285435785e-08
N0054,0.2,overnight,False,False,True,1294.6634809571967,1305.79171711241,1299.0361630388948,1153.3172549161313,1164.3668509392214,1157.6994760289263,1153.3172549522108,1165.02734355895,1157.6994760641014,678.9467991711042,691.7551612606367,682.1484160517558,616.4466922783076,624.92054008539,615.2609266321065,131.80447852372208,131.93964380837954,132.79473902793484,7.828654506308066,7.836037183545075,7.824180801939387,198.89698701989965,196.67952067476125,197.9004658066665,198.90442056229756,196.68678915011301,197.90046614763142,131.25160599496218,129.20508070178337,130.2282918078177,131.81710148298683,129.76772295484872,130.79120075041013,5.0958104060127765,5.16111709996921,6.238358888781276,2.2593393857739303,2.3222204801660404,2.2601701641844496,6.264234543404774,6.26736926278404,6.264360318333975,135.39353704962508,135.23503414742456,135.3802841206065,63.39562742647055,62.781332976907485,63.43416405835003,13.021269937173695,13.971232095308512,11.370901824336125,10.79388256302815,11.74170619069371,9.09158357815289,50.56499372376153,50.33044791438182,50.364932766485374,8.548855273333918e-08,8.596532189707263e-08,8.50445798126549e-08
N0055,0.5,morning,False,False,True,1181.3046715322819,1208.1471525323873,1193.1579532127969,1040.6712526857816,1067.0549578715054,1052.4960193116349,1040.6712527390907,1068.5840161315075,1052.4960193630511,588.9709748237111,618.1288945825322,597.5956100085476,535.9639431764892,555.471467603451,535.0265171837411,126.47157922152722,126.82008437370754,129.0159431352575,18.74614699382825,18.78357307786726,18.72303844574962,195.6882850791347,190.3540149038607,193.3973325702885,195.69432776510416,190.35964350287978,193.39733304593807,127.49194708927301,122.6124106287467,125.12197916561048,128.85304241414858,123.94076264110133,126.46601752330783,12.793097692279865,12.86553647450016,15.644571661141773,5.679783651289082,5.74431322629301,5.679885663695204,15.030569801626303,15.046262365567934,15.030658064373867,128.9313916388875,128.55840016344973,128.96129945303434,57.13022700518807,55.7583664517036,57.33302890174151,32.72680326056159,34.970024547877024,28.49509285310649,27.075601537869584,29.31062574498337,22.79730123074168,37.11268613479733,37.41429402356316,37.702556986199866,8.230724310621955e-08,8.295262604827713e-08,8.193226073522208e-08
N0056,0.75,afternoon,False,True,True,1072.157961756897,1112.1400584439643,1090.6293225226011,931.1493113825777,970.2881407937227,949.5415054234807,931.1493114414527,972.5591156524534,949.5415054805541,495.96832446815387,539.1454528972708,509.392606709218,450.27295428489094,479.500804414331,449.80063551739386,121.53848453540004,122.05898911493989,125.37880975797029,27.735926685015702,27.81173973391758,27.694114354434234,189.03214011210767,180.08577420473614,184.9956368510198,191.69189508249656,183.87345934886878,188.43752965312817,123.53343353146293,116.45857694948418,120.17064211396891,125.52713267369559,118.37303258670168,122.12403935751946,18.93222275271158,19.016421102122365,23.149582994342328,8.407193924958356,8.475420872704001,8.408104331884756,22.26693671813013,22.298452923587632,22.26787640918464,123.36351184922245,122.83589747785473,123.46421149018927,52.06011082334395,50.23647502718565,52.468148598972356,48.38877497329464,51.6848290074315,42.10459575898124,40.02104796337987,43.30001134533787,33.693457566921666,45.13482400181897,46.24625524097509,45.92096853069221,8.037178659558008e-08,8.133196645076059e-08,7.976796625483972e-08
N0057,0.5,morning,False,False,True,1181.3064144447742,1208.1442251091046,1193.1584635175966,1040.6730556876373,1067.05195913634,1052.4965845803445,1040.6730557412109,1068.5810174487092,1052.4965846326336,588.9725750284477,618.1265360535662,597.5959734467905,535.9654975500238,555.4692352229629,535.026838429744,126.47185300538209,126.81970048932338,129.01599353909322,18.746144413595598,18.78357560474602,18.72303686727075,195.68885307247746,190.35323946305175,193.39743631706153,195.6948957455619,190.35886805950238,193.39743679264998,127.49233783864948,122.61189000992603,125.12204395353534,128.8534349400219,123.94023883785422,126.46608325006706,12.793093483127132,12.865538979181855,15.64457488393734,5.679780997738436,5.744315320759186,5.679886312161695,15.030566156329792,15.04626375693795,15.030657922381884,128.93143934443484,128.55822460182821,128.96135774857623,57.130371475543825,55.758169659450616,57.33305533003796,32.726812086392854,34.97000311096134,28.495099856305647,27.075612288735353,29.310602893166585,22.797307979663184,37.11281202116585,37.414145167790245,37.70258050602141,8.240935120303547e-08,8.301679806270585e-08,8.164825341728634e-08
N0058,0.5,morning,False,False,True,1181.3056894316182,1208.1468604746267,1193.1574276789536,1040.6722757574278,1067.0546215411098,1052.4954573076768,1040.672275810502,1068.583679988053,1052.4954573605783,588.9717380103395,618.128602746135,597.5950574369149,535.9646636614558,555.4711893477426,535.025972640397,126.4717072307579,126.82004137770737,129.01584707284024,18.746146031184132,18.783573191755607,18.723039230617633,195.68854477518704,190.35391642751176,193.39712806954992,195.6945874614264,190.35954502419946,193.39712854521565,127.49212215170655,122.61234513213458,125.12183773164206,128.8532185068756,123.94069661447182,126.46587548102167,12.793096049154652,12.865535394914117,15.644572021383134,5.679782535661818,5.744312860695595,5.6798864170305565,15.030569784496203,15.04626306294654,15.030659955402994,128.9314635734257,128.55838908538095,128.9613014411142,57.13029397440686,55.758344431571366,57.33297876608847,32.72680935666579,34.97001962561659,28.495090740741844,27.075608333475593,29.31062096654516,22.797298511418514,37.11273129704103,37.414278716806166,37.702510844196134,8.238808156857902e-08,8.294980232734684e-08,8.187997405972829e-08
N0059,0.75,afternoon,False,True,True,1072.157961755527,1112.1400584436203,1090.629322524477,931.149311383079,970.2881407950841,949.5415054242306,931.1493114412093,972.5591156534617,949.54150548229,495.96832446803364,539.1454528975047,509.3926067102031,450.27295428485206,479.5008044146322,449.80063551819006,121.53848453533564,122.05898911492956,125.3788097581916,27.73592668498122,27.811739734319584,27.694114354528566,189.0321401120989,180.0857742048392,184.99563685133128,191.69189508251335,183.87345934903314,188.43752965341736,123.53343353136168,116.45857694958603,120.17064211423283,125.52713267367024,118.37303258676357,122.12403935770325,18.93222275273132,19.016421102124852,23.14958299436258,8.407193924974598,8.47542087273207,8.408104331881665,22.266936718152362,22.298452923593693,22.267876409200884,123.36351184906002,122.83589747785635,123.46421149061229,52.060110823335044,50.23647502719386,52.46814859907986,48.38877497330282,51.68482900747721,42.104595759021734,40.02104796337547,43.30001134531598,33.693457566964334,45.13482400202408,46.24625524109412,45.92096853074853,8.049351362253068e-08,8.119050675254486e-08,7.965702977449372e-08
N0060,0.5,morning,False,False,True,1181.3064144482632,1208.1442251054643,1193.1584635175375,1040.673055687665,1067.0519591363645,1052.4965845785327,1040.6730557399544,1068.58101744917,1052.496584631215,588.9725750275312,618.1265360540873,597.5959734462177,535.9654975491851,555.4692352234916,535.0268384292375,126.47185300518917,126.81970048955088,129.01599353903717,18.74614441325827,18.78357560491202,18.72303686766619,195.68885307216613,190.3532394632099,193.39743631686355,195.69489574523794,190.35886805965148,193.39743679250913,127.49233783845513,122.61189000996193,125.12204395347936,128.85343493983623,123.94023883796626,126.46608324994709,12.793093483135726,12.865538979175751,15.64457488391819,5.679780997724568,5.744315320780367,5.679886312194192,15.030566156317827,15.046263756933321,15.030657922380323,128.93143934442642,128.5582246021026,128.96135774851936,57.13037147549053,55.75816965948572,57.33305532998472,32.726812086356084,34.970003110911726,28.495099856317356,27.075612288671525,29.31060289310247,22.79730797966902,37.11281202126847,37.41414516778221,37.702580505919194,8.219437289112678e-08,8.302267455099095e-08,8.175845648342461e-08
N0061,1.0,peak,True,True,True,969.7630228272828,1021.6198659683259,995.8822901759361,828.5114020693447,878.8647436715572,854.4596721077058,828.5114021357696,881.8221512428646,854.4596721728777,409.0896569883154,463.32420004181,427.95792670287904,369.40538843333576,406.4035851889107,371.2763667527389,117.57793172740142,118.28246388905235,122.79351300162199,36.66375518394473,36.781036454902356,36.60499075466122,184.85023807648506,173.05814366357475,179.75083479918445,189.3749952334155,179.15018466806825,185.33366569485995,120.72695936890858,111.58856380871279,116.52536676629416,123.339166079107,114.05061422783947,119.06338383549918,24.986925128198386,25.081996496171275,30.55071195070119,11.097339822087676,11.16889983467399,11.099323769466517,29.447527901099736,29.495565706117077,29.44933269902945,118.73347850868844,118.08084626167869,118.97051838363006,47.81884118704659,45.769123572887274,48.534432950968295,63.85936118647318,68.18870983838701,55.545928334868165,52.80640667159565,57.109165034677915,44.45308233130198,76.08816281984353,78.79071994198002,77.77533906733541,7.80030708659448e-08,7.89143533628267e-08,7.718513618658012e-08
N0062,0.2,overnight,False,False,True,1294.554232754001,1305.9949145130063,1299.1319043480764,1153.2057533022742,1164.568970692732,1157.7914941256515,1153.2057533387247,1165.2295532737173,1157.7914941604083,678.8400801257633,691.9597647245095,682.2454691369965,616.342102923148,625.1252582480419,615.3579905098709,131.79744939358164,131.9347058851867,132.78324139216403,7.835441566550906,7.526659890888032,7.680945976005401,198.88523181697053,196.6720929424767,197.8821302984987,198.89266592934663,196.67936174308124,197.88213063947947,131.2437416218068,129.20009846061404,130.2159791192928,131.80927060576053,129.76276130600738,130.77893871788618,5.096039764937636,5.1613248134672745,6.238903123504034,2.2594382042302974,2.3223156009921206,2.260370383505625,6.2642427524822235,6.2674137046774785,6.264511636739002,135.3887989410872,135.2328163050552,135.3735933689121,63.39201912767431,62.77875770748365,63.428157715648496,13.021932789494485,13.971760959200966,11.371887109784117,10.794446470025807,11.742142142012984,9.092365950517161,50.44298057426763,50.328338649999644,50.54699253253406,8.548830232009762e-08,8.595821814388303e-08,8.502176865140247e-08
N0063,1.0,peak,True,True,True,970.1400015156092,1026.728335018304,992.1532706884785,828.8952058910143,883.8300711655146,850.4666507909635,828.8952059571378,886.8043793545864,850.466650854086,409.4566608190568,468.2220674282306,423.55319678456,369.77212881318786,411.28653811898005,366.7562948387206,117.5826167687241,118.15361636713975,122.57413048083723,36.65111260104054,36.79745202566049,36.60985961744514,184.84149313156405,172.84587229261754,179.40717865491538,189.36885944633548,178.94184388803993,184.9732303509349,120.72710353045562,111.45678945858717,116.28939054915908,123.33902632518927,113.91638100315784,118.82487531843368,24.97822801344109,25.098454554741693,30.556573994802566,11.092953164429431,11.176910560966354,11.100972772732906,29.44048740070721,29.502862481370432,29.454033044274183,118.7351010679166,118.02579977162547,118.82593528390697,47.83360634547706,45.72364589454431,48.42865358566347,63.85178627191198,68.2112950835408,55.558505897196284,52.80307020822668,57.12484069550729,44.463848901914396,75.81542664385114,71.61783596889548,70.72492455421431,7.785742912365821e-08,7.900347353661069e-08,7.718651890352115e-08
N0064,1.0,peak,True,True,True,970.1376002370766,1026.7271983143214,992.1531183662856,828.8929576011062,883.829100167774,850.4666322368276,828.8929576677538,886.8034040477038,850.466632300415,409.45512220770064,468.22146271557085,423.55345565245904,369.77066837881785,411.28598020665777,366.75658595833875,117.5823930667236,118.15352976029493,122.5741219468813,36.65110426213395,36.79743115563478,36.60983738676552,184.8411389248321,172.84576714620735,179.4071932846857,189.36849119306018,178.94173853595072,184.9732400385502,120.72686051646794,111.45672691702023,116.28940299012771,123.33878002010076,113.91631703304755,118.82488773691317,24.978224874127175,25.09844493321261,30.55656673691384,11.092952431319311,11.176906051864606,11.100968999042538,29.440477563200716,29.502849904685448,29.454018212653757,118.7349007540888,118.02570308875521,118.82585379666291,47.83349837639523,45.72361929564062,48.42865916379253,63.85175737167826,68.2112724943066,55.55849412185465,52.803042860145226,57.12482273200343,44.46384229419204,75.81543846846643,71.61845185302954,70.72491067619463,7.800111113672168e-08,7.898135742023254e-08,7.72429696706229e-08
N0065,1.0,peak,True,True,True,970.1375884481339,1026.7271795172253,992.1531153713422,828.892945834476,883.829082034224,850.4666295962804,828.8929459015328,886.8033858821676,850.4666296585286,409.45511150013385,468.22144739887415,423.5534539940059,369.7706577306768,411.2859653497001,366.7565844718654,117.58239233416728,118.15352823423598,122.5741217063923,36.651104197894846,36.7974310206109,36.60983722477204,184.841137582351,172.84576472388304,179.4071928792414,189.36848983890843,178.94173607136156,184.97323961255984,120.72685962659988,111.45672534489916,116.28940274313663,123.33877911587668,113.91631543240217,118.82488748476935,24.97822483833513,25.098444807451212,30.556566615327014,11.092952417959863,11.1769059976073,11.100968943682497,29.440477554524907,29.50284986396803,29.45401815217465,118.7349005519152,118.0257024575105,118.82585367997001,47.833498048906854,45.72361866111132,48.428659114892476,63.851757220514706,68.21127212426802,55.558493969785964,52.80304272380665,57.12482240954536,44.463842195530376,75.81544057791052,71.61846082250264,70.72491487914809,7.799786653132035e-08,7.899283846805879e-08,7.741837724191478e-08
N0066,1.0,peak,True,True,True,970.1375883023732,1026.7271792981476,992.1531153211887,828.8929456877823,883.8290818202769,850.4666295495535,828.892945753981,886.8033856672868,850.4666296131448,409.4551113634947,468.2214472124832,423.5534539602741,369.7706575943604,411.2859651678858,366.7565844403677,117.58239232458773,118.15352821722864,122.57412170245544,36.6511041970024,36.797431019141136,36.60983722267796,184.84113756441945,172.8457646965894,179.4071928722619,189.36848982089313,178.94173604367833,184.97323960532233,120.72685961470391,111.4567253272729,116.28940273872706,123.33877910379137,113.91631541445281,118.82488748027552,24.97822483784361,25.09844480584852,30.55656661377684,11.092952417775534,11.176905996930705,11.100968942990052,29.440477554526886,29.502849863568677,29.454018151543288,118.73490055010392,118.02570245186978,118.82585367893044,47.83349804461902,45.72361865407605,48.428659113797174,63.851757218500005,68.21127211986119,55.5584939678005,52.80304272201715,57.124822405844604,44.46384219417867,75.81544060883698,71.61846093339717,70.72491493863238,7.802707228222558e-08,7.898655358862019e-08,7.730242542733432e-08
N0067,0.75,afternoon,False,True,True,1072.1575923351963,1112.1346663030265,1090.6270787951134,931.1493829467415,970.2829545303157,949.5398470639296,931.1493830059205,972.5539255287745,949.5398471213732,495.96932202099674,539.1418175297904,509.3920733722146,450.2740376682192,479.4974322266392,449.8002322775438,121.53862129065828,122.05833904196497,125.37860154265981,27.735905264628137,27.811721144247496,27.694081999415047,189.0325774044657,180.08459059642365,184.99549250105596,191.69236371905836,183.87223033882736,188.43737969962345,123.53377467250112,116.45776254736764,120.17055372412797,125.52747598921859,118.37220927513384,122.12394959167176,18.932202154573275,19.01642552204939,23.149572089806348,8.407182722768052,8.47542537270663,8.40809929760549,22.26690778124342,22.29843807353068,22.267851883143926,123.36322581725618,122.8354590924626,123.46389420505162,52.06020028456371,50.23616118866046,52.46806951645765,48.388771347200176,51.6847626214084,42.10457498820596,40.02105371636662,43.29994471960722,33.693443008733226,45.134858857883444,46.246309050067396,45.92090926105636,8.044138291772595e-08,8.118535839765475e-08,7.958832901216008e-08
N0068,0.75,afternoon,False,True,True,1072.1577488639655,1112.1372878089282,1090.6282284192619,931.149321555855,970.2854753156394,949.5407109339429,931.149321615286,972.5564482018511,949.5407109906,495.96881255509174,539.1435812160776,509.3923756429779,450.2734871674478,479.49906747376554,449.8004687028276,121.53855136511494,122.05865409685977,125.37871082102713,27.735915900042734,27.811730243613145,27.69409783480499,189.03235649941993,180.0851641536777,184.99557685802165,191.69212721331937,183.87282568212672,188.43746745352234,123.53360285833593,116.45815686490077,120.17060666869091,125.5273030651405,118.37260792034108,122.12400330503296,18.932212319388295,19.016423484227666,23.14957743927124,8.407188261781577,8.475423240540866,8.408101683356469,22.266922003830732,22.298445415961393,22.267863820832247,123.36336438536411,122.83567324931376,123.4640523288914,52.060154834365186,50.236313209529015,52.46811201123111,48.38877284637187,51.68479498264293,42.10458560911738,40.02105058624023,43.29997715411696,33.69345064004008,45.13484225085193,46.24628341319845,45.92093725008858,8.035197194532606e-08,8.121110473083084e-08,7.971517379356042e-08
N0069,0.2,overnight,False,False,True,1294.5550928558848,1305.9941903644212,1299.131561312258,1153.2066108217562,1164.568221354212,1157.7911302978798,1153.206610857646,1165.2288039919993,1157.7911303335577,678.8407093404795,691.9591503505839,682.2450837603833,616.3426929041118,625.1246713634587,615.357604787427,131.7975499459163,131.9346067256322,132.78317693101826,7.835440909260762,7.5266597208903585,7.680945549818858,198.88542527470645,196.67189100817185,197.8819921098804,198.89285938679953,196.67915980872766,197.88199245080713,131.24387096714756,129.199961743948,130.2158825243236,131.80939997181812,129.76262451093112,130.7788422961045,5.096039752683133,5.161325036491116,6.238903030168942,2.2594381837780158,2.3223157545381525,2.260370235580502,6.2642427244585415,6.267413920033424,6.264512174051809,135.38886330511693,135.23278078977032,135.37360289769953,63.392069842264384,62.77870760623762,63.428124699031564,13.02193307666437,13.971760005710378,11.371887643493487,10.794446770727468,11.742141031169282,9.092366592089826,50.44304113994809,50.328281245176285,50.546952758320046,8.567534669903974e-08,8.582293872668508e-08,8.506186838944872e-08
N0070,0.5,morning,False,False,True,1181.3048558947983,1208.1474112454544,1193.1575139436825,1040.6714464355641,1067.0552237256936,1052.4955653698605,1040.6714464887827,1068.584281884683,1052.4955654230664,588.9711100800673,618.12913390751,597.5952463401198,535.9640684346838,555.4717006485076,535.0261721610591,126.47160023783252,126.82012543376408,129.0158819786817,18.74615123254827,18.783575884705318,18.723031703354323,195.6883286524905,190.3540987357913,193.39720814089486,195.6943713398003,190.35972733269816,193.39720861651534,127.49197573065213,122.61246823810595,125.1218950834082,128.85307130421384,123.94082049627822,126.46593294642445,12.793097934344832,12.865535625393063,15.64457175521404,5.679783693400724,5.744312735141818,5.679886139293138,15.030569875878694,15.046261722941702,15.030658553654067,128.9314081199096,128.55840616046243,128.96127534346965,57.13023809569297,55.7583878412408,57.332996941077226,32.72680526911187,34.9700254823094,28.495090777490432,27.075603531729136,29.310627056042907,22.797298773153347,37.11269951703693,37.41430495865483,37.70253364737053,8.245113828067671e-08,8.304372786191357e-08,8.170052250874368e-08
N0071,0.5,morning,False,False,True,1181.305684570284,1208.1468678507542,1193.15742559389,1040.6722707917559,1067.05462914116,1052.4954550930959,1040.6722708453242,1068.5836875871598,1052.4954551460235,588.9717337192928,618.1286088574267,597.5950559708078,535.9646595042303,555.4711951551805,535.0259713214268,126.47170649969614,126.82004236616962,129.01584685806864,18.746146039156574,18.783573181473542,18.723039233633866,195.68854326020553,190.35391843470597,193.39712762698113,195.69458594649944,190.35954703141593,193.3971281026119,127.49212111022469,122.61234648246243,125.12183744765385,128.85321746087712,123.94069797312018,126.46587519413256,12.79309606060199,12.865535388015275,15.644572014058076,5.679782542740472,5.744312855029412,5.679886416178843,15.030569792169311,15.046263056830632,15.030659954427414,128.93146340707236,128.55838948868387,128.96130122514782,57.13029359055285,55.75834494011353,57.33297865496782,32.72680933422588,34.97001968092877,28.495090720567003,27.075608306161218,29.310621025971464,22.797298491564376,37.11273097923466,37.41427914836162,37.70251073012832,8.245477288934633e-08,8.308549806343759e-08,8.176981046066096e-08
N0072,1.0,peak,True,True,True,969.7630228279967,1021.6198659668314,995.8822901789179,828.5114020686949,878.8647436688913,854.4596721091563,828.511402135124,881.8221512415696,854.4596721739525,409.0896569876818,463.32420004147616,427.9579267034733,369.4053884327553,406.40358518858744,371.2763667532384,117.57793172715235,118.28246388962519,122.79351300163702,36.6637551838897,36.78103645470359,36.6049907545622,184.8502380762553,173.05814366342602,179.7508347993349,189.37499523322506,179.15018466796457,185.33366569506217,120.72695936874095,111.58856380853436,116.5253667664501,123.33916607897919,114.05061422774114,119.06338383559394,24.986925128175745,25.081996496164642,30.550711950756575,11.097339822093844,11.16889983466773,11.099323769479508,29.447527901095604,29.495565706106074,29.449332699039076,118.73347850895179,118.08084626075298,118.97051838385194,47.81884118698538,45.769123572811644,48.53443295108207,63.859361186417104,68.18870983833546,55.54592833486173,52.80640667154161,57.10916503466244,44.45308233130544,76.08816281991659,78.79071994201576,77.77533906744011,7.782732134818745e-08,7.89552205861882e-08,7.718513618658012e-08
N0073,1.0,peak,True,True,True,969.7616535713341,1021.6194218495061,995.8815233299218,828.5101887757854,878.8644345017091,854.4590393790724,828.5101888424532,881.8218399883638,854.4590394432215,409.08900183922447,463.3241632111116,427.9576789187007,369.40478886189635,406.4035801936029,371.27617054170054,117.57778964587597,118.28244593807638,122.7934538958009,36.6637451531648,36.781023004606084,36.604979105717895,184.85002529679323,173.0581469411658,179.75076746442562,189.37477355710345,179.15018818354338,185.33359242959887,120.7268144542006,111.5885705264006,116.52532213818439,123.33901916910487,114.05062085568836,119.0633384648804,24.98692209960804,25.08199288089363,30.550709087928063,11.09733876690961,11.168897917406273,11.099322762374477,29.447517127500053,29.495554230594067,29.44932142491824,118.73332058656084,118.0807639572824,118.97040626631785,47.81877575281266,45.769123378550354,48.53440990198577,63.85934199831574,68.18870499446915,55.545919152588866,52.806389322233684,57.109162668879456,44.45307521263842,76.08816582924977,78.7907210709074,77.77534889216041,7.790566617752858e-08,7.894991674464919e-08,7.712734719457312e-08
N0074,0.75,afternoon,False,True,True,1072.1575896999673,1112.134665412202,1090.6270828503789,931.1493802122609,970.2829537330201,949.5398510021683,931.1493802704586,972.553924727931,949.539851058594,495.96931937196456,539.141816966434,509.3920765960646,450.2740350723381,479.4974316996963,449.8002353797571,121.53862104332114,122.05833904956297,125.37860185059412,27.735905227883535,27.811721148319645,27.694082037606695,189.03257691078676,180.08459064698397,184.99549302009757,191.69236320119992,183.87223038404207,188.43738024723078,123.53377432445726,116.45776257641222,120.1705540871167,125.5274756378891,118.37220930456058,122.1239499582406,18.932202154111536,19.016425510925977,23.14957210725275,8.407182723497767,8.4754253670358,8.408099303355689,22.26690778316712,22.298438066055557,22.267851894486792,123.36322576566309,122.83545904243447,123.46389439721015,52.06020016452282,50.23616118318668,52.46806966912448,48.388771318361435,51.684762614159936,42.10457502534221,40.02105368954191,43.29994471670303,33.69344303854904,45.134857492420906,46.24631046730067,45.92090915345772,8.027240591035039e-08,8.113951448090843e-08,7.976796625483972e-08
N0075,0.75,afternoon,False,True,True,1072.1577488708529,1112.137287810448,1090.6282284175888,931.1493215622183,970.2854753136827,949.5407109313977,931.1493216200306,972.5564482009742,949.54071098806,495.96881255977917,539.1435812143181,509.3923756407978,450.2734871720989,479.4990674719473,449.8004687007764,121.53855136500742,122.0586540964052,125.3787108210323,27.735915900031696,27.811730243599136,27.694097834616322,189.0323564997779,180.0851641531864,184.9955768582937,191.69212721369374,183.87282568160853,188.43746745380506,123.53360285861937,116.45815686450032,120.17060666882277,125.52730306537285,118.37260791995766,122.1240033052557,18.932212319416234,19.01642348418878,23.149577439248837,8.407188261778884,8.47542324054188,8.408101683327029,22.26692200385387,22.298445415973266,22.26786382080945,123.36336438527347,122.83567324993729,123.46405232894125,52.060154834488515,50.23631320939246,52.46811201126812,48.3887728464341,51.684794982592976,42.104585609115226,40.02105058625279,43.29997715406308,33.69345063999435,45.13484225263831,46.24628340971964,45.92093725184043,8.03778367039546e-08,8.112070866310935e-08,7.960441911464677e-08
